\\10.23.0.9\Work - Dsystems\ПРОЕКТЫ\Испытания Дагестанский ППУ\Испытания на вибростоле\2023-07-28\SR11\2.EDT
28/07/23,09:04:49
VIN: 000218BF	FSmp: 1500.0
T[sec]	X[м/с2]	Y[м/с2]	
120.272000	-0.431711	0.0682419	
120.272667	-0.382374	0.216984	
120.273333	-0.327549	0.361548	
120.274000	-0.0294861	0.490988	
120.274667	0.230675	0.578898	
120.275333	0.154932	0.617348	
120.276000	0.380026	0.612073	
120.276667	-0.0358895	0.559504	
120.277333	-0.222106	0.496873	
120.278000	-0.497331	0.435827	
120.278667	-0.517699	0.391552	
120.279333	-0.110382	0.356791	
120.280000	0.187437	0.303552	
120.280667	0.37036	0.221009	
120.281333	0.358438	0.111114	
120.282000	0.369141	-0.0151242	
120.282667	0.38146	-0.149779	
120.283333	0.259917	-0.285287	
120.284000	0.265832	-0.4075	
120.284667	0.135508	-0.511814	
120.285333	0.093764	-0.587435	
120.286000	-0.0155511	-0.631771	
120.286667	-0.127184	-0.63973	
120.287333	-0.0937335	-0.60942	
120.288000	-0.366366	-0.545417	
120.288667	-0.0148498	-0.441133	
120.289333	0.164445	-0.333556	
120.290000	0.00701324	-0.228784	
120.290667	0.295044	-0.124165	
120.291333	-0.0254306	-0.0403414	
120.292000	0.130812	0.0442444	
120.292667	0.016161	0.111114	
120.293333	-0.199359	0.174477	
120.294000	-0.0546118	0.23595	
120.294667	-0.115841	0.28489	
120.295333	-0.133587	0.322365	
120.296000	-0.357523	0.352461	
120.296667	-0.157615	0.383777	
120.297333	-0.447658	0.403871	
120.298000	0.0327488	0.428235	
120.298667	0.132245	0.414971	
120.299333	-0.322884	0.381642	
120.300000	0.0811097	0.351638	
120.300667	-0.0465923	0.297636	
120.301333	0.202957	0.238328	
120.302000	0.664703	0.150846	
120.302667	-0.122457	0.0273821	
120.303333	-0.426497	-0.0632107	
120.304000	0.140387	-0.120719	
120.304667	0.31462	-0.185211	
120.305333	0.289159	-0.256349	
120.306000	0.0955021	-0.323097	
120.306667	0.0932152	-0.371885	
120.307333	-0.0605578	-0.401371	
120.308000	0.19076	-0.406372	
120.308667	0.0275041	-0.403292	
120.309333	0.0468973	-0.382069	
120.310000	-0.0957155	-0.345814	
120.310667	-0.147126	-0.288092	
120.311333	-0.135569	-0.213873	
120.312000	-0.2948	-0.125263	
120.312667	-0.237231	-0.0234181	
120.313333	-0.49852	0.0861409	
120.314000	-0.302972	0.21183	
120.314667	-0.217898	0.327823	
120.315333	0.00182954	0.426131	
120.316000	0.307881	0.487573	
120.316667	0.221405	0.501112	
120.317333	0.374751	0.476962	
120.318000	0.091904	0.414117	
120.318667	0.051776	0.338038	
120.319333	0.0503124	0.250678	
120.320000	-0.0429637	0.160085	
120.320667	0.149809	0.0717485	
120.321333	0.322823	-0.0253696	
120.322000	-0.0122579	-0.129135	
120.322667	0.186125	-0.214483	
120.323333	0.345844	-0.299222	
120.324000	-0.091843	-0.376367	
120.324667	0.0695226	-0.420002	
120.325333	0.0980939	-0.448116	
120.326000	-0.0451897	-0.455495	
120.326667	0.320353	-0.439517	
120.327333	0.0862629	-0.426832	
120.328000	-0.252812	-0.391827	
120.328667	-0.282908	-0.32453	
120.329333	-0.686078	-0.222777	
120.330000	0.075865	-0.08608	
120.330667	-0.0372312	0.0273212	
120.331333	0.175026	0.130141	
120.332000	-0.0497331	0.206738	
120.332667	-0.155664	0.276535	
120.333333	-0.0437565	0.333952	
120.334000	-0.663453	0.381155	
120.334667	-0.274706	0.44775	
120.335333	-0.352583	0.496782	
120.336000	-0.422716	0.539288	
120.336667	0.179356	0.568805	
120.337333	0.12694	0.549747	
120.338000	0.133191	0.498459	
120.338667	0.449092	0.417776	
120.339333	0.333769	0.29663	
120.340000	-0.186857	0.16161	
120.340667	0.0056106	0.0462569	
120.341333	0.124012	-0.0651927	
120.342000	0.307759	-0.172221	
120.342667	0.332184	-0.283792	
120.343333	0.00335416	-0.387406	
120.344000	0.266717	-0.461289	
120.344667	0.272968	-0.526969	
120.345333	-0.25269	-0.571366	
120.346000	-0.0831832	-0.563529	
120.346667	0.282969	-0.532641	
120.347333	0.175971	-0.498642	
120.348000	0.283945	-0.455556	
120.348667	-0.0169233	-0.408323	
120.349333	0.0484524	-0.338191	
120.350000	0.180149	-0.265649	
120.350667	-0.473333	-0.187924	
120.351333	-0.429241	-0.0736086	
120.352000	-0.142369	0.0552217	
120.352667	0.106876	0.171946	
120.353333	-0.252477	0.263911	
120.354000	-0.179905	0.353955	
120.354667	-0.145723	0.427015	
120.355333	-0.34121	0.48617	
120.356000	-0.15917	0.536025	
120.356667	-0.0547338	0.5617	
120.357333	-0.298093	0.560389	
120.358000	-0.0421405	0.553436	
120.358667	0.303795	0.511814	
120.359333	-0.0680285	0.432412	
120.360000	0.314071	0.345296	
120.360667	0.486719	0.223875	
120.361333	0.508948	0.0735476	
120.362000	0.0530872	-0.0916296	
120.362667	-0.0742184	-0.229547	
120.363333	0.103613	-0.340722	
120.364000	-0.0886108	-0.43165	
120.364667	-0.0781214	-0.487817	
120.365333	0.104955	-0.514955	
120.366000	0.122091	-0.524591	
120.366667	0.270742	-0.518492	
120.367333	-0.0257356	-0.503033	
120.368000	0.0186613	-0.460282	
120.368667	0.105229	-0.401645	
120.369333	0.224241	-0.338526	
120.370000	-0.287025	-0.272053	
120.370667	-0.373806	-0.173746	
120.371333	-0.390302	-0.0546728	
120.372000	-0.349016	0.0805608	
120.372667	-0.0309802	0.213386	
120.373333	0.15545	0.320261	
120.374000	0.159048	0.388961	
120.374667	-0.532366	0.431071	
120.375333	-0.342399	0.490256	
120.376000	0.00622044	0.533891	
120.376667	-0.125507	0.542978	
120.377333	-0.278914	0.537885	
120.378000	-0.0425064	0.521115	
120.378667	0.163439	0.477998	
120.379333	0.283945	0.400365	
120.380000	0.0229608	0.296416	
120.380667	0.120994	0.190608	
120.381333	0.272419	0.0730902	
120.382000	0.340325	-0.0544899	
120.382667	0.501874	-0.188687	
120.383333	0.158591	-0.329958	
120.384000	-0.237078	-0.441316	
120.384667	-0.118066	-0.504649	
120.385333	-0.14551	-0.533281	
120.386000	0.167556	-0.529744	
120.386667	0.0536056	-0.514833	
120.387333	0.458056	-0.481139	
120.388000	0.51032	-0.465039	
120.388667	0.0852262	-0.448238	
120.389333	0.554351	-0.415763	
120.390000	0.0521115	-0.395882	
120.390667	-0.335843	-0.350266	
120.391333	-0.592772	-0.261838	
120.392000	-0.362676	-0.133892	
120.392667	-0.414513	0.0059765	
120.393333	-0.619026	0.158042	
120.394000	-0.477175	0.324774	
120.394667	-0.0255221	0.480072	
120.395333	-0.0291507	0.592955	
120.396000	0.280286	0.66516	
120.396667	0.298703	0.679675	
120.397333	0.0826648	0.646987	
120.398000	-0.104894	0.588442	
120.398667	0.459977	0.511723	
120.399333	0.205122	0.386033	
120.400000	-0.237353	0.253209	
120.400667	-0.132855	0.137185	
120.401333	-0.317365	0.0349443	
120.402000	-0.166488	-0.0434821	
120.402667	0.113706	-0.108583	
120.403333	0.289129	-0.17899	
120.404000	0.232169	-0.253483	
120.404667	0.119225	-0.321481	
120.405333	0.0741574	-0.372037	
120.406000	0.447384	-0.409208	
120.406667	-0.123829	-0.447872	
120.407333	-0.185759	-0.445036	
120.408000	-0.0223509	-0.412531	
120.408667	0.116389	-0.36478	
120.409333	-0.105626	-0.312486	
120.410000	-0.283183	-0.237871	
120.410667	-0.244518	-0.142216	
120.411333	-0.194816	-0.0336636	
120.412000	0.176337	0.0703764	
120.412667	-0.0112517	0.148772	
120.413333	-0.162463	0.218356	
120.414000	-0.105443	0.283488	
120.414667	-0.239304	0.336361	
120.415333	-0.371946	0.386704	
120.416000	-0.0023784	0.432077	
120.416667	-0.00667783	0.447354	
120.417333	0.07989	0.439974	
120.418000	-0.0336331	0.407226	
120.418667	0.206952	0.359444	
120.419333	0.195029	0.283823	
120.420000	0.172922	0.190211	
120.420667	-0.0135691	0.0895256	
120.421333	0.236133	-0.0035981	
120.422000	0.155481	-0.105809	
120.422667	-0.264094	-0.196615	
120.423333	0.206586	-0.253849	
120.424000	0.413019	-0.315718	
120.424667	0.389509	-0.382893	
120.425333	0.191279	-0.446195	
120.426000	0.17957	-0.489128	
120.426667	0.196981	-0.515565	
120.427333	-0.333373	-0.518279	
120.428000	-0.0195151	-0.474888	
120.428667	-0.39076	-0.410976	
120.429333	-0.203719	-0.308308	
120.430000	0.11703	-0.197042	
120.430667	0.110138	-0.0976975	
120.431333	-0.456105	-0.00384204	
120.432000	-0.394571	0.116145	
120.432667	-0.211404	0.239396	
120.433333	0.0862324	0.347339	
120.434000	-0.00189053	0.418294	
120.434667	0.0683639	0.468027	
120.435333	0.199695	0.481505	
120.436000	-0.376947	0.466442	
120.436667	-0.0715351	0.456684	
120.437333	-0.266259	0.430095	
120.438000	0.0937335	0.398535	
120.438667	0.0549777	0.33935	
120.439333	-0.0876656	0.267449	
120.440000	-0.21863	0.197987	
120.440667	0.240432	0.135203	
120.441333	0.626252	0.0444884	
120.442000	0.286933	-0.0760175	
120.442667	0.238023	-0.193901	
120.443333	0.358651	-0.3041	
120.444000	0.141729	-0.409939	
120.444667	-0.00311022	-0.488976	
120.445333	0.280133	-0.537916	
120.446000	-0.235645	-0.572342	
120.446667	-0.32206	-0.555449	
120.447333	-0.159292	-0.496782	
120.448000	0.170971	-0.417075	
120.448667	0.0749197	-0.339289	
120.449333	0.0900135	-0.255953	
120.450000	-0.0562279	-0.172617	
120.450667	0.0146973	-0.0808048	
120.451333	-0.244091	0.00573257	
120.452000	-0.42979	0.106632	
120.452667	0.0805303	0.212593	
120.453333	-0.479127	0.296264	
120.454000	-0.177496	0.388808	
120.454667	-0.284921	0.459459	
120.455333	-0.360938	0.522517	
120.456000	-0.234639	0.572555	
120.456667	-0.0269553	0.599876	
120.457333	0.163714	0.592192	
120.458000	0.293276	0.544899	
120.458667	0.243634	0.456593	
120.459333	0.105656	0.343466	
120.460000	0.0918125	0.22049	
120.460667	0.0155206	0.0953801	
120.461333	0.160237	-0.0237536	
120.462000	-0.0941604	-0.141302	
120.462667	0.0846468	-0.233297	
120.463333	0.248452	-0.318889	
120.464000	0.342978	-0.397011	
120.464667	0.34621	-0.471442	
120.465333	0.148559	-0.534348	
120.466000	0.374995	-0.572769	
120.466667	0.202713	-0.604969	
120.467333	0.0882144	-0.610091	
120.468000	-0.081872	-0.589844	
120.468667	-0.314651	-0.530628	
120.469333	0.0063729	-0.435736	
120.470000	-0.375879	-0.329409	
120.470667	-0.423874	-0.188809	
120.471333	-0.202164	-0.0322609	
120.472000	-0.273059	0.120414	
120.472667	-0.0952886	0.268058	
120.473333	-0.0272907	0.392498	
120.474000	0.109712	0.487238	
120.474667	0.0863544	0.542307	
120.475333	0.02601	0.563865	
120.476000	0.123464	0.556791	
120.476667	-0.155968	0.518675	
120.477333	-0.0674491	0.474797	
120.478000	0.167098	0.411342	
120.478667	-0.298337	0.325537	
120.479333	-0.370116	0.256441	
120.480000	-0.0782434	0.199542	
120.480667	-0.00536666	0.135478	
120.481333	-0.363865	0.0733036	
120.482000	-0.0314681	0.0346393	
120.482667	0.160756	-0.0121665	
120.483333	-0.051837	-0.0634241	
120.484000	0.554534	-0.10901	
120.484667	0.579568	-0.186674	
120.485333	0.361396	-0.278273	
120.486000	0.445859	-0.365085	
120.486667	0.470772	-0.451805	
120.487333	0.260496	-0.531421	
120.488000	0.0537885	-0.587893	
120.488667	-0.39509	-0.606127	
120.489333	-0.451775	-0.564353	
120.490000	-0.674644	-0.470741	
120.490667	-0.471808	-0.325537	
120.491333	-0.170879	-0.160878	
120.492000	-0.365421	0.00186003	
120.492667	-0.124866	0.171062	
120.493333	0.402072	0.313279	
120.494000	0.00911722	0.401462	
120.494667	0.182283	0.468332	
120.495333	0.248086	0.493458	
120.496000	0.0637595	0.484524	
120.496667	0.456288	0.448055	
120.497333	-0.155603	0.37219	
120.498000	-0.187101	0.302881	
120.498667	-0.448421	0.240524	
120.499333	-0.225552	0.201097	
120.500000	-0.0691262	0.160512	
120.500667	-0.254093	0.118219	
120.501333	-0.0192102	0.0862934	
120.502000	0.355114	0.047751	
120.502667	0.529774	-0.0192102	
120.503333	0.478486	-0.110901	
120.504000	0.604328	-0.218051	
120.504667	0.199146	-0.334318	
120.505333	0.201036	-0.425978	
120.506000	0.20314	-0.50224	
120.506667	0.000762309	-0.55301	
120.507333	-0.0555571	-0.571061	
120.508000	-0.366457	-0.553071	
120.508667	-0.33816	-0.486597	
120.509333	-0.276718	-0.384722	
120.510000	0.112486	-0.264003	
120.510667	-0.236133	-0.153377	
120.511333	-0.500105	-0.0227778	
120.512000	-0.373745	0.126147	
120.512667	-0.118402	0.273669	
120.513333	0.0685468	0.393748	
120.514000	-0.0796766	0.479889	
120.514667	-0.171794	0.544075	
120.515333	-0.172831	0.587923	
120.516000	0.0444274	0.607774	
120.516667	-0.0435736	0.591735	
120.517333	0.0544899	0.552583	
120.518000	0.118066	0.487085	
120.518667	-0.0505868	0.398291	
120.519333	0.0588198	0.302667	
120.520000	-0.0290592	0.195731	
120.520667	-0.00423844	0.091782	
120.521333	0.273029	-0.0109773	
120.522000	0.0649792	-0.119926	
120.522667	0.040006	-0.217014	
120.523333	0.120445	-0.297423	
120.524000	0.290867	-0.366945	
120.524667	0.328281	-0.432229	
120.525333	0.44711	-0.492909	
120.526000	0.0854091	-0.546911	
120.526667	0.110077	-0.568256	
120.527333	-0.118463	-0.565938	
120.528000	-0.194206	-0.524103	
120.528667	0.015856	-0.452659	
120.529333	0.302911	-0.373074	
120.530000	0.327427	-0.304802	
120.530667	-0.261106	-0.238633	
120.531333	-0.293184	-0.144686	
120.532000	-0.173502	-0.0333586	
120.532667	-0.0157646	0.0751942	
120.533333	-0.551485	0.174447	
120.534000	-0.387497	0.295959	
120.534667	-0.379203	0.409177	
120.535333	-0.389601	0.516541	
120.536000	0.281719	0.601126	
120.536667	0.214605	0.626008	
120.537333	0.129318	0.608475	
120.538000	0.0236011	0.559657	
120.538667	0.222564	0.486933	
120.539333	-0.091843	0.386887	
120.540000	0.0805608	0.287452	
120.540667	0.398078	0.170818	
120.541333	-0.112761	0.0349747	
120.542000	-0.208903	-0.0755601	
120.542667	0.0518675	-0.161457	
120.543333	0.046135	-0.241622	
120.544000	-0.00125019	-0.305076	
120.544667	0.164964	-0.350357	
120.545333	0.363743	-0.391034	
120.546000	0.22854	-0.430766	
120.546667	0.276718	-0.458422	
120.547333	0.112822	-0.47623	
120.548000	-0.112242	-0.47129	
120.548667	-0.204695	-0.432016	
120.549333	-0.20558	-0.363439	
120.550000	-0.332336	-0.272541	
120.550667	-0.202561	-0.156944	
120.551333	-0.118066	-0.0378715	
120.552000	-0.451622	0.0827868	
120.552667	-0.0819025	0.21366	
120.553333	0.151486	0.319286	
120.554000	0.229577	0.388198	
120.554667	0.110992	0.419544	
120.555333	-0.0826648	0.427777	
120.556000	0.0482389	0.420154	
120.556667	-0.171794	0.394724	
120.557333	-0.152858	0.365055	
120.558000	-0.18146	0.329348	
120.558667	-0.25513	0.292727	
120.559333	-0.18704	0.259703	
120.560000	0.186888	0.222076	
120.560667	0.156029	0.158164	
120.561333	0.389753	0.0841589	
120.562000	0.849761	-0.0200945	
120.562667	0.34926	-0.162677	
120.563333	0.0794936	-0.292818	
120.564000	0.171306	-0.395425	
120.564667	0.463149	-0.484798	
120.565333	0.26257	-0.568439	
120.566000	0.35609	-0.632351	
120.566667	-0.452324	-0.672021	
120.567333	-0.20997	-0.641925	
120.568000	-0.40814	-0.574385	
120.568667	-0.514986	-0.456623	
120.569333	-0.246927	-0.305595	
120.570000	-0.189358	-0.140661	
120.570667	0.227687	0.0145144	
120.571333	-0.237688	0.143192	
120.572000	0.196828	0.269461	
120.572667	-0.159353	0.35917	
120.573333	0.0978805	0.43598	
120.574000	-0.200426	0.47998	
120.574667	-0.400883	0.517943	
120.575333	-0.201616	0.550479	
120.576000	-0.324713	0.565024	
120.576667	-0.244518	0.567676	
120.577333	-0.257843	0.557035	
120.578000	0.1932	0.529652	
120.578667	0.431741	0.457446	
120.579333	-0.375818	0.348741	
120.580000	-0.428692	0.268302	
120.580667	0.269339	0.197713	
120.581333	0.246744	0.0998625	
120.582000	0.467814	-0.0125933	
120.582667	0.400944	-0.141485	
120.583333	0.59265	-0.279493	
120.584000	-0.161701	-0.417166	
120.584667	0.32142	-0.505838	
120.585333	0.150998	-0.588015	
120.586000	-0.061747	-0.635644	
120.586667	0.20683	-0.646957	
120.587333	0.15359	-0.64095	
120.588000	0.405731	-0.617379	
120.588667	-0.103491	-0.586948	
120.589333	-0.27684	-0.515748	
120.590000	-0.141485	-0.409055	
120.590667	-0.386155	-0.285073	
120.591333	-0.151395	-0.13374	
120.592000	-0.181826	0.0135996	
120.592667	-0.166214	0.158103	
120.593333	-0.140631	0.290165	
120.594000	-0.35426	0.408262	
120.594667	-0.0819635	0.51651	
120.595333	-0.100411	0.594266	
120.596000	0.297331	0.635461	
120.596667	0.132245	0.624453	
120.597333	0.222106	0.578684	
120.598000	-0.127031	0.502514	
120.598667	0.171764	0.41866	
120.599333	0.0414086	0.309772	
120.600000	-0.181033	0.198932	
120.600667	-0.17838	0.100716	
120.601333	-0.108095	0.0166793	
120.602000	0.0595821	-0.059887	
120.602667	0.229333	-0.134166	
120.603333	0.304344	-0.21491	
120.604000	0.121085	-0.294129	
120.604667	-0.154901	-0.354413	
120.605333	-0.031895	-0.381978	
120.606000	0.227626	-0.39076	
120.606667	0.361822	-0.398383	
120.607333	0.288275	-0.410641	
120.608000	-0.14679	-0.410732	
120.608667	0.303978	-0.380972	
120.609333	-0.21988	-0.35298	
120.610000	-0.0402499	-0.292574	
120.610667	-0.242536	-0.222808	
120.611333	-0.372403	-0.129044	
120.612000	-0.213386	-0.0185394	
120.612667	-0.560328	0.0972707	
120.613333	-0.347857	0.231407	
120.614000	-0.00286628	0.354169	
120.614667	0.121908	0.441682	
120.615333	-0.260313	0.496141	
120.616000	0.275011	0.536971	
120.616667	0.298002	0.525048	
120.617333	-0.0749502	0.477815	
120.618000	0.265497	0.41924	
120.618667	0.184845	0.326451	
120.619333	-0.543862	0.227321	
120.620000	0.0615641	0.161152	
120.620667	0.15606	0.0778775	
120.621333	-0.0599175	-0.00768408	
120.622000	0.329653	-0.0855616	
120.622667	-0.0414391	-0.172495	
120.623333	0.0833966	-0.238603	
120.624000	0.339898	-0.297727	
120.624667	0.194877	-0.356334	
120.625333	0.224058	-0.405366	
120.626000	0.16658	-0.441255	
120.626667	0.242658	-0.461959	
120.627333	0.179996	-0.472906	
120.628000	0.211891	-0.468851	
120.628667	-0.245586	-0.451378	
120.629333	-0.240158	-0.391004	
120.630000	-0.0473242	-0.305991	
120.630667	-0.527487	-0.212227	
120.631333	-0.658269	-0.0774506	
120.632000	-0.195609	0.0826648	
120.632667	-0.168165	0.226009	
120.633333	-0.268577	0.355693	
120.634000	-0.0166183	0.469887	
120.634667	-0.126482	0.550967	
120.635333	-0.00335416	0.604664	
120.636000	0.244061	0.622014	
120.636667	0.243329	0.590881	
120.637333	0.234395	0.521877	
120.638000	0.035859	0.425155	
120.638667	-0.0830917	0.319408	
120.639333	-0.225034	0.216557	
120.640000	-0.108156	0.126086	
120.640667	0.0193931	0.0404024	
120.641333	0.252538	-0.0464704	
120.642000	0.116328	-0.141393	
120.642667	0.111937	-0.22607	
120.643333	0.21613	-0.302515	
120.644000	-0.0891292	-0.365756	
120.644667	0.388534	-0.402926	
120.645333	0.352309	-0.446286	
120.646000	0.330629	-0.483822	
120.646667	0.155603	-0.511753	
120.647333	0.0564414	-0.516144	
120.648000	-0.030157	-0.496995	
120.648667	-0.214148	-0.447293	
120.649333	0.0843419	-0.371641	
120.650000	0.0904404	-0.29416	
120.650667	-0.048117	-0.212654	
120.651333	-0.294648	-0.122518	
120.652000	-0.796766	-0.0075926	
120.652667	-0.715198	0.149382	
120.653333	-0.0967828	0.316236	
120.654000	0.00661684	0.447689	
120.654667	-0.0519285	0.544929	
120.655333	0.28242	0.606615	
120.656000	0.180515	0.615031	
120.656667	-0.018082	0.586673	
120.657333	-0.0884279	0.540142	
120.658000	0.0683944	0.478059	
120.658667	-0.167068	0.39387	
120.659333	-0.106998	0.311967	
120.660000	-0.331086	0.227229	
120.660667	-0.598474	0.165208	
120.661333	0.0911112	0.130355	
120.662000	0.305351	0.0701934	
120.662667	0.233968	-0.00814146	
120.663333	0.478883	-0.0947398	
120.664000	0.619849	-0.202439	
120.664667	0.480926	-0.323951	
120.665333	0.445311	-0.445158	
120.666000	0.095868	-0.550967	
120.666667	0.29416	-0.623142	
120.667333	-0.0285104	-0.674674	
120.668000	-0.143223	-0.681687	
120.668667	-0.630155	-0.641864	
120.669333	-0.518309	-0.533525	
120.670000	-0.0926968	-0.390516	
120.670667	-0.358926	-0.238755	
120.671333	-0.0167403	-0.0726023	
120.672000	0.119652	0.0765663	
120.672667	0.302942	0.198231	
120.673333	-0.0157341	0.282115	
120.674000	0.0035981	0.353925	
120.674667	0.226406	0.402377	
120.675333	0.0919955	0.414147	
120.676000	-0.0100015	0.402621	
120.676667	-0.466533	0.383655	
120.677333	-0.250312	0.377983	
120.678000	-0.352919	0.367463	
120.678667	-0.235066	0.35795	
120.679333	-0.135904	0.342429	
120.680000	0.0597345	0.315047	
120.680667	0.10593	0.265863	
120.681333	0.516388	0.198139	
120.682000	0.186735	0.0930932	
120.682667	0.311175	-0.0112517	
120.683333	0.578105	-0.130355	
120.684000	0.119073	-0.261625	
120.684667	0.0628143	-0.367433	
120.685333	-0.192651	-0.447079	
120.686000	-0.271321	-0.482755	
120.686667	-0.414452	-0.472967	
120.687333	-0.101479	-0.424088	
120.688000	-0.119835	-0.359261	
120.688667	0.282573	-0.28242	
120.689333	0.350357	-0.222381	
120.690000	0.158286	-0.176154	
120.690667	-0.137002	-0.129044	
120.691333	-0.41677	-0.0625703	
120.692000	-0.172617	0.0267723	
120.692667	-0.207379	0.113554	
120.693333	-0.237231	0.198871	
120.694000	-0.237383	0.280347	
120.694667	-0.32761	0.355175	
120.695333	-0.246287	0.424667	
120.696000	-0.0523249	0.479462	
120.696667	0.104406	0.502789	
120.697333	0.344381	0.489433	
120.698000	0.506173	0.429729	
120.698667	0.240829	0.327823	
120.699333	0.235157	0.21119	
120.700000	-0.10468	0.0862629	
120.700667	-0.0976366	-0.0186613	
120.701333	0.0282664	-0.109529	
120.702000	-0.211769	-0.188107	
120.702667	-0.024089	-0.238603	
120.703333	0.112059	-0.27742	
120.704000	0.169416	-0.310992	
120.704667	0.0213751	-0.33441	
120.705333	0.509558	-0.345235	
120.706000	0.649853	-0.376794	
120.706667	0.260069	-0.420459	
120.707333	0.288336	-0.449244	
120.708000	-0.0982159	-0.464002	
120.708667	-0.534958	-0.439151	
120.709333	-0.819696	-0.355937	
120.710000	-0.519315	-0.214697	
120.710667	0.0554656	-0.0607408	
120.711333	-0.0587283	0.0700715	
120.712000	-0.0711387	0.189815	
120.712667	0.108309	0.290257	
120.713333	-0.0110992	0.362585	
120.714000	-0.107028	0.414605	
120.714667	-0.0405548	0.451043	
120.715333	0.0804084	0.463545	
120.716000	-0.244488	0.449031	
120.716667	-0.43287	0.437535	
120.717333	0.145754	0.427686	
120.718000	-0.0110077	0.380392	
120.718667	-0.279219	0.326543	
120.719333	0.257782	0.273638	
120.720000	0.0134776	0.19201	
120.720667	0.32822	0.110199	
120.721333	0.440005	0.00149413	
120.722000	-0.100045	-0.11578	
120.722667	0.218478	-0.207744	
120.723333	0.177222	-0.295959	
120.724000	0.45455	-0.375056	
120.724667	0.474217	-0.460404	
120.725333	0.159871	-0.538556	
120.726000	0.206677	-0.589783	
120.726667	-0.207135	-0.61436	
120.727333	-0.424301	-0.586216	
120.728000	-0.12203	-0.511357	
120.728667	-0.344259	-0.414178	
120.729333	-0.206128	-0.285073	
120.730000	0.0639425	-0.149321	
120.730667	0.0850737	-0.0282969	
120.731333	0.0282969	0.0804084	
120.732000	0.172434	0.173654	
120.732667	-0.149504	0.24275	
120.733333	-0.0892207	0.31087	
120.734000	-0.109955	0.359871	
120.734667	-0.39942	0.399694	
120.735333	-0.345174	0.441987	
120.736000	-0.515321	0.482359	
120.736667	-0.348467	0.523127	
120.737333	-0.43354	0.552583	
120.738000	-0.12447	0.574476	
120.738667	0.0201859	0.566457	
120.739333	0.19445	0.524347	
120.740000	0.415459	0.446408	
120.740667	0.972097	0.319804	
120.741333	0.60628	0.131178	
120.742000	0.355663	-0.0705288	
120.742667	0.110474	-0.261106	
120.743333	0.00750112	-0.423752	
120.744000	-0.411891	-0.544624	
120.744667	0.012014	-0.604267	
120.745333	0.0211007	-0.638937	
120.746000	-0.226802	-0.640645	
120.746667	-0.337032	-0.597224	
120.747333	0.217411	-0.512211	
120.748000	0.5524	-0.440706	
120.748667	0.0307058	-0.380606	
120.749333	0.453239	-0.311845	
120.750000	-0.280408	-0.252629	
120.750667	0.06193	-0.162433	
120.751333	-0.138496	-0.0794631	
120.752000	-0.257539	0.0148193	
120.752667	-0.204878	0.114895	
120.753333	-0.505777	0.216252	
120.754000	-0.315565	0.327945	
120.754667	-0.143284	0.427686	
120.755333	0.0448848	0.500258	
120.756000	-0.0213142	0.539319	
120.756667	0.0433601	0.54929	
120.757333	-0.0621129	0.531909	
120.758000	0.316114	0.490897	
120.758667	0.138649	0.408567	
120.759333	-0.114255	0.313644	
120.760000	-0.324439	0.223082	
120.760667	-0.326268	0.15298	
120.761333	0.183076	0.0933981	
120.762000	-0.0772981	0.0184479	
120.762667	0.114285	-0.045952	
120.763333	0.46507	-0.117731	
120.764000	0.357188	-0.207684	
120.764667	0.602926	-0.300441	
120.765333	0.521023	-0.406829	
120.766000	0.15795	-0.508491	
120.766667	0.0495196	-0.577099	
120.767333	-0.209147	-0.608689	
120.768000	-0.517791	-0.591064	
120.768667	-0.320139	-0.515595	
120.769333	-0.348436	-0.409634	
120.770000	-0.431254	-0.273974	
120.770667	-0.215063	-0.116908	
120.771333	-0.0292727	0.0373532	
120.772000	0.21988	0.171764	
120.772667	0.289037	0.268638	
120.773333	0.114346	0.330171	
120.774000	-0.245494	0.370787	
120.774667	-0.389479	0.415672	
120.775333	0.0248208	0.455678	
120.776000	0.072084	0.462203	
120.776667	-0.138313	0.444518	
120.777333	0.167037	0.415245	
120.778000	0.209909	0.353986	
120.778667	0.0428418	0.271778	
120.779333	0.00609847	0.184326	
120.780000	0.0663819	0.0974841	
120.780667	0.370787	0.00344564	
120.781333	-0.0199115	-0.103887	
120.782000	-0.117823	-0.1889	
120.782667	-0.0835491	-0.247446	
120.783333	0.262875	-0.292178	
120.784000	-0.272754	-0.333007	
120.784667	0.198109	-0.335782	
120.785333	0.556974	-0.347522	
120.786000	0.0678455	-0.371458	
120.786667	0.103735	-0.374324	
120.787333	0.150327	-0.363042	
120.788000	0.381033	-0.3474	
120.788667	-0.0203689	-0.33688	
120.789333	-0.079951	-0.302301	
120.790000	-0.429394	-0.247507	
120.790667	-0.584783	-0.15359	
120.791333	-0.473607	-0.0281749	
120.792000	-0.555175	0.11087	
120.792667	-0.425734	0.262997	
120.793333	-0.273364	0.406494	
120.794000	-0.20125	0.529988	
120.794667	0.110413	0.623447	
120.795333	0.273395	0.66449	
120.796000	0.256532	0.654793	
120.796667	0.566518	0.596736	
120.797333	0.0845553	0.485134	
120.798000	-0.0952886	0.368409	
120.798667	0.0433297	0.250525	
120.799333	0.0531482	0.128129	
120.800000	-0.495867	0.0119225	
120.800667	-0.487756	-0.0588808	
120.801333	0.12322	-0.101631	
120.802000	0.192712	-0.153712	
120.802667	0.473729	-0.210245	
120.803333	0.61061	-0.286842	
120.804000	0.478944	-0.376947	
