393.31,0.0052189,45.648
394.04,0.0052586,45.583
394.78,0.0052689,45.566
395.51,0.0052805,45.547
396.24,0.0052236,45.641
396.97,0.0051647,45.739
397.71,0.0051301,45.797
398.44,0.0051091,45.833
399.17,0.0050168,45.991
399.9,0.0051401,45.781
400.63,0.0050916,45.863
401.37,0.0050309,45.967
402.1,0.0049727,46.068
402.83,0.0049468,46.113
403.56,0.0049185,46.163
404.3,0.0049601,46.09
405.03,0.0050067,46.009
405.76,0.0049157,46.168
406.49,0.0048193,46.34
407.23,0.0048216,46.336
407.96,0.0048511,46.283
408.69,0.0049096,46.179
409.42,0.0049538,46.101
410.16,0.0049078,46.182
410.89,0.0048173,46.344
411.62,0.0048452,46.294
412.35,0.0049805,46.055
413.09,0.0048629,46.262
413.82,0.004795,46.384
414.55,0.0047883,46.396
415.28,0.0046759,46.603
416.02,0.0047075,46.544
416.75,0.004769,46.431
417.48,0.0048286,46.323
418.21,0.0048075,46.362
418.95,0.0047613,46.446
419.68,0.0047709,46.428
420.41,0.0046544,46.643
421.14,0.0045225,46.892
421.88,0.0045749,46.792
422.61,0.004758,46.451
423.34,0.0048955,46.204
424.07,0.0048808,46.23
424.8,0.004753,46.461
425.54,0.0047286,46.505
426.27,0.0048494,46.286
427,0.0048163,46.346
427.73,0.0047571,46.453
428.47,0.0047747,46.421
429.2,0.0048224,46.335
429.93,0.0048226,46.334
430.66,0.0046863,46.583
431.4,0.004612,46.722
432.13,0.0047054,46.548
432.86,0.0045761,46.79
433.59,0.0045708,46.8
434.33,0.0046674,46.618
435.06,0.0046174,46.712
435.79,0.0045645,46.812
436.52,0.0046483,46.654
437.26,0.004809,46.359
437.99,0.0049059,46.186
438.72,0.0045413,46.856
439.45,0.0043817,47.167
440.19,0.0043621,47.206
440.92,0.0043451,47.24
441.65,0.0043634,47.203
442.38,0.0043547,47.221
443.12,0.0043996,47.132
443.85,0.0044662,47.001
444.58,0.0045046,46.927
445.31,0.0044741,46.986
446.04,0.0045809,46.781
446.78,0.0045997,46.745
447.51,0.0045036,46.929
448.24,0.0045025,46.931
448.97,0.0045164,46.904
449.71,0.0044555,47.022
450.44,0.0043848,47.161
451.17,0.0043674,47.195
451.9,0.0044079,47.115
452.64,0.0045275,46.883
453.37,0.0045139,46.909
454.1,0.0045031,46.93
454.83,0.0044613,47.011
455.57,0.004407,47.117
456.3,0.0044092,47.113
457.03,0.0044472,47.038
457.76,0.0043992,47.133
458.5,0.0043684,47.194
459.23,0.0043214,47.287
459.96,0.004432,47.068
460.69,0.0043866,47.157
461.43,0.0043272,47.276
462.16,0.0043275,47.275
462.89,0.0043899,47.151
463.62,0.00432,47.29
464.36,0.0042435,47.445
465.09,0.0043936,47.144
465.82,0.0043973,47.136
466.55,0.0043215,47.287
467.29,0.0043255,47.279
468.02,0.004229,47.475
468.75,0.0041267,47.688
469.48,0.0041642,47.609
470.21,0.0042177,47.499
470.95,0.0041908,47.554
471.68,0.004152,47.635
472.41,0.0041614,47.615
473.14,0.0040901,47.765
473.88,0.0040875,47.771
474.61,0.0041494,47.64
475.34,0.0040992,47.746
476.07,0.0041025,47.739
476.81,0.0042038,47.527
477.54,0.0043593,47.212
478.27,0.0044061,47.119
479,0.0042329,47.467
479.74,0.0041332,47.674
480.47,0.0042017,47.532
481.2,0.0041869,47.562
481.93,0.0041247,47.692
482.67,0.004124,47.694
483.4,0.0041926,47.55
484.13,0.0041977,47.54
484.86,0.0041744,47.588
485.6,0.0041996,47.536
486.33,0.0042028,47.529
487.06,0.0041125,47.718
487.79,0.0040688,47.811
488.53,0.0041689,47.6
489.26,0.0041887,47.558
489.99,0.0040189,47.918
490.72,0.0039763,48.01
491.46,0.0039741,48.015
492.19,0.004054,47.842
492.92,0.0041744,47.588
493.65,0.0042833,47.364
494.38,0.0041771,47.582
495.12,0.0040601,47.829
495.85,0.0041752,47.586
496.58,0.0042639,47.404
497.31,0.0042449,47.443
498.05,0.0041215,47.699
498.78,0.0039635,48.038
499.51,0.0039775,48.008
500.24,0.0040644,47.82
500.98,0.0040891,47.768
501.71,0.0040715,47.805
502.44,0.0040447,47.862
503.17,0.0040286,47.897
503.91,0.0040086,47.94
504.64,0.0039814,47.999
505.37,0.0040067,47.944
506.1,0.0039845,47.993
506.84,0.0039452,48.079
507.57,0.003925,48.123
508.3,0.004009,47.939
509.03,0.0039627,48.04
509.77,0.0039017,48.175
510.5,0.0039679,48.029
511.23,0.0039265,48.12
511.96,0.0039063,48.165
512.7,0.0039482,48.072
513.43,0.0039201,48.134
514.16,0.0038514,48.288
514.89,0.0038296,48.337
515.62,0.0038523,48.286
516.36,0.0039178,48.139
517.09,0.0039649,48.035
517.82,0.0039591,48.048
518.55,0.0038211,48.356
519.29,0.0038274,48.342
520.02,0.0038774,48.229
520.75,0.003771,48.471
521.48,0.0038884,48.205
522.22,0.0040203,47.915
522.95,0.0039981,47.963
523.68,0.0039201,48.134
524.41,0.0039495,48.069
525.15,0.003975,48.013
525.88,0.0038998,48.179
526.61,0.0038852,48.212
527.34,0.0039003,48.178
528.08,0.0038212,48.356
528.81,0.0038428,48.307
529.54,0.0038593,48.27
530.27,0.0037903,48.427
531.01,0.0037663,48.482
531.74,0.0038116,48.378
532.47,0.0038714,48.243
533.2,0.0039193,48.136
533.94,0.0039018,48.175
534.67,0.0038854,48.211
535.4,0.0038483,48.295
536.13,0.0038438,48.305
536.87,0.0039334,48.105
537.6,0.0039019,48.175
538.33,0.0037753,48.461
539.06,0.0036614,48.727
539.79,0.003594,48.889
540.53,0.0036309,48.8
541.26,0.0037956,48.414
541.99,0.0037836,48.442
542.72,0.0037376,48.548
543.46,0.003754,48.51
544.19,0.0037303,48.565
544.92,0.0035905,48.897
545.65,0.0036219,48.821
546.39,0.0036213,48.823
547.12,0.0036558,48.74
547.85,0.0036407,48.776
548.58,0.0035652,48.958
549.32,0.0035816,48.918
550.05,0.0035725,48.941
550.78,0.0035453,49.007
