\\10.23.0.9\Work - Dsystems\ПРОЕКТЫ\Испытания Дагестанский ППУ\Испытания на вибростоле\2023-07-28\SR11\5.EDT
28/07/23,09:29:31
VIN: 000218BF	FSmp: 1500.0
T[sec]	X[м/с2]	Y[м/с2]	
92.540667	0.888395	0.213386	
92.541333	0.398749	0.176642	
92.542000	-0.443969	0.138405	
92.542667	-0.434913	0.115109	
92.543333	0.268546	0.0991612	
92.544000	-0.0312242	0.0739135	
92.544667	0.133008	0.0504649	
92.545333	0.102332	0.0239365	
92.546000	0.301448	-0.00460435	
92.546667	0.319286	-0.0389997	
92.547333	0.316023	-0.0769322	
92.548000	0.339563	-0.118219	
92.548667	0.269553	-0.162433	
92.549333	-0.259978	-0.202805	
92.550000	-0.235615	-0.228571	
92.550667	-0.277481	-0.247049	
92.551333	-0.612256	-0.250891	
92.552000	-0.210946	-0.239121	
92.552667	-0.415367	-0.222228	
92.553333	-0.46946	-0.192376	
92.554000	-0.229333	-0.154993	
92.554667	-0.299923	-0.114255	
92.555333	-0.418782	-0.0669003	
92.556000	-0.225217	-0.0139045	
92.556667	-0.130538	0.0383594	
92.557333	-0.0136301	0.0895561	
92.558000	0.0487573	0.134075	
92.558667	0.203659	0.172221	
92.559333	0.487878	0.200335	
92.560000	0.471168	0.211526	
92.560667	0.346088	0.210733	
92.561333	0.588747	0.199847	
92.562000	0.199938	0.176673	
92.562667	-0.115688	0.151852	
92.563333	0.0663819	0.129836	
92.564000	0.238389	0.106754	
92.564667	0.485652	0.0756516	
92.565333	0.0590942	0.033755	
92.566000	-0.233968	-0.00128068	
92.566667	0.18515	-0.0279615	
92.567333	0.347247	-0.0615031	
92.568000	-0.0323524	-0.0981244	
92.568667	0.0508308	-0.129227	
92.569333	-0.217258	-0.157066	
92.570000	-0.152797	-0.173166	
92.570667	-0.0310107	-0.185241	
92.571333	-0.584966	-0.19262	
92.572000	-0.6583	-0.180393	
92.572667	0.324469	-0.155907	
92.573333	-0.147644	-0.143802	
92.574000	-0.669124	-0.122183	
92.574667	-0.427168	-0.0838235	
92.575333	-0.412196	-0.0407073	
92.576000	-0.319164	0.00865983	
92.576667	-0.292849	0.0590637	
92.577333	-0.0723584	0.11023	
92.578000	-0.131178	0.157524	
92.578667	0.045891	0.200975	
92.579333	0.251958	0.23531	
92.580000	0.337368	0.25827	
92.580667	0.883364	0.266381	
92.581333	0.430003	0.251013	
92.582000	0.570024	0.226162	
92.582667	0.107272	0.19076	
92.583333	0.26937	0.154871	
92.584000	0.223174	0.113371	
92.584667	-0.0962644	0.0714436	
92.585333	0.363164	0.0316816	
92.586000	0.182741	-0.0161305	
92.586667	0.169538	-0.0615336	
92.587333	-0.194968	-0.106418	
92.588000	-0.169202	-0.140509	
92.588667	0.0837015	-0.168379	
92.589333	-0.370574	-0.193809	
92.590000	-0.316907	-0.203079	
92.590667	-0.256532	-0.207074	
92.591333	-0.163439	-0.200884	
92.592000	-0.0254916	-0.192468	
92.592667	-0.519742	-0.179082	
92.593333	0.237779	-0.153499	
92.594000	-0.109712	-0.137368	
92.594667	-0.289007	-0.113889	
92.595333	-0.393992	-0.0833661	
92.596000	-0.0291812	-0.0451287	
92.596667	0.19137	-0.0114346	
92.597333	-0.0628753	0.0164659	
92.598000	-0.058027	0.0430857	
92.598667	-0.129135	0.0710472	
92.599333	-0.375727	0.10035	
92.600000	-0.249611	0.134929	
92.600667	0.196737	0.168684	
92.601333	0.102637	0.191309	
92.602000	0.559017	0.206525	
92.602667	0.696385	0.202347	
92.603333	0.527396	0.181948	
92.604000	0.459855	0.151181	
92.604667	0.532824	0.110626	
92.605333	0.357736	0.0631497	
92.606000	0.592406	0.00969657	
92.606667	0.0401889	-0.0516846	
92.607333	-0.195791	-0.103217	
92.608000	-0.31892	-0.142857	
92.608667	-0.190547	-0.171306	
92.609333	-0.396096	-0.193261	
92.610000	-0.443024	-0.200884	
92.610667	-0.752369	-0.195639	
92.611333	-0.39698	-0.172099	
92.612000	-0.135722	-0.144503	
92.612667	-0.71465	-0.113005	
92.613333	-0.344472	-0.0664734	
92.614000	-0.0612592	-0.0183869	
92.614667	-0.0641559	0.0261929	
92.615333	-0.202866	0.0687908	
92.616000	0.214239	0.109529	
92.616667	0.0883364	0.140478	
92.617333	0.365664	0.166397	
92.618000	0.356974	0.178197	
92.618667	0.214117	0.181491	
92.619333	0.433083	0.17649	
92.620000	0.0443359	0.162646	
92.620667	-0.405396	0.150724	
92.621333	-0.26385	0.146485	
92.622000	-0.0393352	0.144778	
92.622667	0.443969	0.138679	
92.623333	-0.00329318	0.119286	
92.624000	-0.0596126	0.103705	
92.624667	0.689493	0.0850127	
92.625333	0.348467	0.0493976	
92.626000	0.438358	0.00987953	
92.626667	0.365725	-0.0364079	
92.627333	0.468912	-0.0865983	
92.628000	0.0955936	-0.140753	
92.628667	0.114224	-0.188077	
92.629333	0.0187223	-0.232535	
92.630000	-0.647475	-0.266351	
92.630667	-0.33069	-0.279127	
92.631333	-0.704862	-0.281292	
92.632000	-0.72398	-0.261716	
92.632667	-0.283152	-0.227778	
92.633333	-0.410458	-0.189266	
92.634000	-0.299679	-0.142491	
92.634667	-0.380179	-0.0934896	
92.635333	0.102027	-0.0383289	
92.636000	0.245342	0.00930017	
92.636667	0.130324	0.0457386	
92.637333	-0.125568	0.0795546	
92.638000	0.348711	0.112883	
92.638667	0.106479	0.134502	
92.639333	0.199664	0.152309	
92.640000	0.258423	0.161884	
92.640667	0.108705	0.164049	
92.641333	-0.144046	0.16347	
92.642000	-0.0136606	0.165208	
92.642667	0.0789142	0.163835	
92.643333	0.121055	0.158896	
92.644000	0.808566	0.145571	
92.644667	0.453147	0.112364	
92.645333	0.474187	0.0716571	
92.646000	0.35673	0.0252782	
92.646667	0.387314	-0.0265589	
92.647333	-0.118981	-0.0789447	
92.648000	0.124012	-0.122823	
92.648667	-0.217289	-0.164598	
92.649333	-0.27376	-0.193596	
92.650000	-0.293489	-0.213812	
92.650667	-0.340478	-0.222167	
92.651333	-0.0386338	-0.221923	
92.652000	-0.452781	-0.217045	
92.652667	-0.413751	-0.199207	
92.653333	-0.869276	-0.170849	
92.654000	-1.00253	-0.120872	
92.654667	-0.619117	-0.0525993	
92.655333	-0.190333	0.0203994	
92.656000	0.0243634	0.088001	
92.656667	0.26321	0.144747	
92.657333	0.182893	0.189937	
92.658000	0.476779	0.225918	
92.658667	0.43226	0.244366	
92.659333	0.245799	0.250922	
92.660000	0.322304	0.250769	
92.660667	0.633906	0.239091	
92.661333	0.0801339	0.212562	
92.662000	-0.0236926	0.187345	
92.662667	0.0146363	0.161518	
92.663333	-0.10715	0.135447	
92.664000	-0.120445	0.11212	
92.664667	0.203933	0.0904709	
92.665333	0.169172	0.0602224	
92.666000	0.178655	0.0295471	
92.666667	0.349869	-0.00655586	
92.667333	-0.108919	-0.0446103	
92.668000	0.665801	-0.0787923	
92.668667	-0.0126543	-0.126208	
92.669333	0.288763	-0.164354	
92.670000	0.160695	-0.204939	
92.670667	-0.136636	-0.240188	
92.671333	-0.247019	-0.26629	
92.672000	-0.831435	-0.277572	
92.672667	-0.717912	-0.265954	
92.673333	-0.684645	-0.236407	
92.674000	-0.486262	-0.193931	
92.674667	-0.868971	-0.141637	
92.675333	-0.560084	-0.07184	
92.676000	0.0306143	0.000762309	
92.676667	0.24955	0.0630277	
92.677333	0.28919	0.112608	
92.678000	0.345997	0.152431	
92.678667	0.736391	0.178411	
92.679333	0.565694	0.182497	
92.680000	0.384112	0.176368	
92.680667	0.24772	0.162646	
92.681333	0.250678	0.144442	
92.682000	0.699098	0.119652	
92.682667	0.0521419	0.0794326	
92.683333	0.119103	0.0447628	
92.684000	-0.157463	0.010093	
92.684667	-0.410214	-0.015917	
92.685333	-0.205854	-0.0316206	
92.686000	-0.00969657	-0.0426893	
92.686667	0.181186	-0.0565633	
92.687333	0.0292727	-0.0718705	
92.688000	0.137307	-0.0850432	
92.688667	0.098033	-0.100472	
92.689333	0.532031	-0.117274	
92.690000	0.318859	-0.14429	
92.690667	-0.219637	-0.170086	
92.691333	-0.490165	-0.18143	
92.692000	-0.217868	-0.179448	
92.692667	-0.251745	-0.171581	
92.693333	-0.5846	-0.155755	
92.694000	-1.02823	-0.124134	
92.694667	-0.553101	-0.0691872	
92.695333	-0.416678	-0.0112517	
92.696000	-0.318798	0.0508918	
92.696667	0.0546118	0.111023	
92.697333	0.380453	0.160085	
92.698000	0.403932	0.19509	
92.698667	0.397072	0.215398	
92.699333	0.771609	0.223723	
92.700000	0.268577	0.210885	
92.700667	-0.0999845	0.197682	
92.701333	0.0521419	0.185302	
92.702000	-0.388534	0.171123	
92.702667	-0.0285713	0.166976	
92.703333	0.473729	0.155389	
92.704000	0.0714131	0.130141	
92.704667	0.068059	0.105687	
92.705333	0.240951	0.079768	
92.706000	0.23842	0.045952	
92.706667	0.585758	0.0104284	
92.707333	0.287878	-0.038146	
92.708000	0.0489402	-0.0854396	
92.708667	0.250159	-0.128525	
92.709333	-0.381734	-0.1703	
92.710000	0.0246683	-0.197133	
92.710667	-0.172678	-0.223326	
92.711333	-0.473607	-0.23656	
92.712000	-0.554321	-0.235828	
92.712667	-0.601828	-0.218752	
92.713333	-0.377892	-0.189358	
92.714000	-0.559962	-0.151852	
92.714667	-0.396767	-0.103095	
92.715333	0.353407	-0.0533921	
92.716000	0.25327	-0.0167403	
92.716667	-0.0578135	0.0131727	
92.717333	-0.262082	0.0451287	
92.718000	-0.0991307	0.0809877	
92.718667	0.0872082	0.113432	
92.719333	0.121146	0.140417	
92.720000	0.357371	0.161427	
92.720667	0.0402194	0.169141	
92.721333	0.00835491	0.177039	
92.722000	0.598016	0.17838	
92.722667	0.30282	0.163317	
92.723333	0.194328	0.14368	
92.724000	0.178106	0.120201	
92.724667	0.306326	0.0942519	
92.725333	0.51337	0.0591247	
92.726000	0.486231	0.0150937	
92.726667	0.46135	-0.035981	
92.727333	0.066077	-0.0913246	
92.728000	-0.157432	-0.138893	
92.728667	-0.287299	-0.176093	
92.729333	-0.206616	-0.202225	
92.730000	-0.185546	-0.220094	
92.730667	-0.372129	-0.228845	
92.731333	-0.632595	-0.226955	
92.732000	-0.876137	-0.205153	
92.732667	-0.628692	-0.163348	
92.733333	-0.179905	-0.113737	
92.734000	0.181369	-0.0664124	
92.734667	0.113279	-0.0280835	
92.735333	-0.451409	0.00875131	
92.736000	-0.109834	0.054063	
92.736667	-0.105717	0.0958375	
92.737333	-0.137765	0.135173	
92.738000	0.212562	0.172648	
92.738667	0.158408	0.199877	
92.739333	0.408781	0.217502	
92.740000	0.295928	0.220765	
92.740667	0.220124	0.217746	
92.741333	0.340752	0.207074	
92.742000	0.308918	0.187162	
92.742667	0.044092	0.161274	
92.743333	0.123769	0.134868	
92.744000	-0.0464399	0.105321	
92.744667	-0.0114346	0.0788838	
92.745333	0.466045	0.0512577	
92.746000	0.362341	0.0114651	
92.746667	0.157768	-0.0315901	
92.747333	0.0595211	-0.074005	
92.748000	0.0439395	-0.111114	
92.748667	0.272083	-0.147065	
92.749333	0.180118	-0.185302	
92.750000	-0.167708	-0.22049	
92.750667	-0.102119	-0.245006	
92.751333	-0.446713	-0.260466	
92.752000	-0.745599	-0.260222	
92.752667	-0.613171	-0.23906	
92.753333	-0.499922	-0.205214	
92.754000	-0.945721	-0.158621	
92.754667	-0.305686	-0.0946483	
92.755333	0.276047	-0.0343039	
92.756000	-0.09971	0.0136911	
92.756667	-0.143375	0.0630582	
92.757333	0.288092	0.109834	
92.758000	-0.00347613	0.144259	
92.758667	0.174142	0.177801	
92.759333	0.363743	0.199329	
92.760000	0.195456	0.210977	
92.760667	0.549228	0.214392	
92.761333	0.697482	0.201097	
92.762000	0.368439	0.172587	
92.762667	0.0408293	0.139289	
92.763333	0.456013	0.106876	
92.764000	-0.081933	0.0652842	
92.764667	0.101296	0.0301874	
92.765333	0.19259	-0.00646438	
92.766000	0.363042	-0.0463789	
92.766667	0.217136	-0.090044	
92.767333	-0.554534	-0.130233	
92.768000	-0.233053	-0.15051	
92.768667	-0.110535	-0.166458	
92.769333	-0.37838	-0.176703	
92.770000	-0.252629	-0.174996	
92.770667	0.0887328	-0.167525	
92.771333	0.485957	-0.164628	
92.772000	-0.249915	-0.169721	
92.772667	-0.22418	-0.162219	
92.773333	-0.33258	-0.147065	
92.774000	-0.397255	-0.122366	
92.774667	0.0565024	-0.0927578	
92.775333	-0.130873	-0.0643694	
92.776000	-0.0981244	-0.0351882	
92.776667	-0.719437	-0.00326268	
92.777333	-0.784813	0.0461959	
92.778000	-0.350418	0.105168	
92.778667	0.0225644	0.164232	
92.779333	0.26937	0.210519	
92.780000	0.3338	0.244457	
92.780667	0.620611	0.263454	
92.781333	0.309619	0.265375	
92.782000	0.542337	0.258209	
92.782667	0.403963	0.234608	
92.783333	0.323829	0.205153	
92.784000	0.29419	0.167464	
92.784667	0.668149	0.124287	
92.785333	0.417898	0.0675406	
92.786000	-0.0113432	0.00869032	
92.786667	-0.140295	-0.0445798	
92.787333	-0.256319	-0.0886718	
92.788000	-0.22726	-0.123677	
92.788667	-0.358499	-0.148772	
92.789333	-0.287482	-0.163957	
92.790000	-0.551912	-0.169233	
92.790667	-0.074066	-0.161975	
92.791333	-0.286232	-0.154627	
92.792000	0.0626313	-0.139259	
92.792667	0.0601005	-0.127428	
92.793333	-0.398047	-0.113858	
92.794000	0.0111907	-0.0896171	
92.794667	0.173563	-0.0706508	
92.795333	-0.386155	-0.0550082	
92.796000	-0.281475	-0.0265284	
92.796667	-0.0466838	0.00332367	
92.797333	-0.316938	0.031956	
92.798000	-0.252019	0.0671747	
92.798667	-0.468088	0.105199	
92.799333	-0.0479645	0.147949	
92.800000	0.283152	0.181978	
92.800667	0.601858	0.202439	
92.801333	0.408659	0.20497	
92.802000	0.41433	0.196096	
92.802667	0.575177	0.177313	
92.803333	0.463758	0.146638	
92.804000	0.439456	0.105412	
92.804667	0.254733	0.059948	
92.805333	0.0100015	0.013813	
92.806000	0.0412257	-0.0285104	
92.806667	-0.0366213	-0.0678455	
92.807333	0.054063	-0.103613	
92.808000	0.0641254	-0.137185	
92.808667	-0.0785483	-0.16661	
92.809333	-0.0665953	-0.190364	
92.810000	-0.138496	-0.208354	
92.810667	-0.272297	-0.217776	
92.811333	-0.413385	-0.217716	
92.812000	0.207348	-0.207257	
92.812667	-0.103644	-0.201341	
92.813333	-0.819391	-0.186278	
92.814000	-0.455129	-0.151059	
92.814667	-0.560999	-0.108065	
92.815333	-0.488915	-0.0531787	
92.816000	0.015795	0.00451287	
92.816667	0.331604	0.0550082	
92.817333	0.42238	0.0907453	
92.818000	0.212074	0.114377	
92.818667	0.40378	0.131514	
92.819333	-0.106662	0.139533	
92.820000	0.0125629	0.151242	
92.820667	0.13499	0.158347	
92.821333	-0.040006	0.160878	
92.822000	0.0989172	0.161579	
92.822667	0.251379	0.158408	
92.823333	0.385393	0.145144	
92.824000	0.129532	0.122823	
92.824667	0.0747063	0.0990392	
92.825333	0.270376	0.0751637	
92.826000	0.362097	0.043848	
92.826667	0.202225	0.00740965	
92.827333	0.188199	-0.0309498	
92.828000	0.0835796	-0.0702544	
92.828667	0.0403414	-0.105748	
92.829333	0.0851347	-0.138008	
92.830000	0.0110077	-0.167464	
92.830667	-0.351425	-0.191797	
92.831333	0.00914771	-0.203841	
92.832000	-0.360908	-0.212959	
92.832667	-0.610823	-0.209086	
92.833333	-1.06601	-0.186583	
92.834000	-0.905166	-0.13813	
92.834667	-0.604206	-0.0763224	
92.835333	-0.571396	-0.00786703	
92.836000	-0.237749	0.0656196	
92.836667	0.125812	0.133831	
92.837333	0.685346	0.187711	
92.838000	0.287695	0.219515	
92.838667	0.341027	0.242719	
92.839333	0.476413	0.252782	
92.840000	0.189784	0.250769	
92.840667	0.317517	0.243177	
92.841333	0.00451287	0.227626	
92.842000	0.514803	0.209818	
92.842667	0.490653	0.175788	
92.843333	0.176002	0.13377	
92.844000	0.147339	0.0898	
92.844667	-0.065833	0.0473546	
92.845333	0.116664	0.00771457	
92.846000	-0.116572	-0.0309498	
92.846667	0.264064	-0.0647658	
92.847333	0.163287	-0.103644	
92.848000	0.207988	-0.141149	
92.848667	-0.00814146	-0.179783	
92.849333	-0.510351	-0.209361	
92.850000	-0.365268	-0.222015	
92.850667	-0.394541	-0.223296	
92.851333	-0.0586368	-0.214666	
92.852000	-0.247629	-0.203445	
92.852667	-0.278304	-0.184509	
92.853333	-0.366244	-0.158896	
92.854000	-0.184021	-0.125415	
92.854667	-0.0726633	-0.089922	
92.855333	0.17652	-0.0547948	
92.856000	-0.248055	-0.0263759	
92.856667	-0.0850432	0.00881229	
92.857333	0.181674	0.0404939	
92.858000	-0.510198	0.0697665	
92.858667	-0.258209	0.107852	
92.859333	-0.355815	0.146485	
92.860000	0.328006	0.186552	
92.860667	0.305564	0.209879	
92.861333	0.750509	0.220795	
92.862000	0.827075	0.208934	
92.862667	0.882784	0.179173	
92.863333	0.511205	0.132062	
92.864000	-0.00460435	0.0804694	
92.864667	-0.143619	0.035981	
92.865333	-0.413873	-0.00106723	
92.866000	-0.171337	-0.0266198	
92.866667	0.299496	-0.0490927	
92.867333	0.130141	-0.0788228	
92.868000	0.022046	-0.107089	
92.868667	0.473943	-0.134105	
92.869333	0.17341	-0.167403	
92.870000	-0.00579355	-0.198475	
92.870667	-0.261655	-0.22296	
92.871333	-0.771091	-0.232169	
92.872000	-0.767066	-0.218508	
92.872667	-0.7803	-0.187223	
92.873333	-0.215825	-0.14368	
92.874000	-0.379051	-0.0983379	
92.874667	-0.140082	-0.0470802	
92.875333	-0.167251	0.00128068	
92.876000	0.103766	0.050099	
92.876667	0.576184	0.0875436	
92.877333	0.125446	0.110077	
92.878000	0.474431	0.12697	
92.878667	-0.231894	0.132855	
92.879333	0.210672	0.147278	
92.880000	-0.0591552	0.149565	
92.880667	-0.223936	0.156029	
92.881333	-0.12572	0.163134	
92.882000	-0.405091	0.17155	
92.882667	-0.0137825	0.186308	
92.883333	0.693579	0.19015	
92.884000	0.847383	0.172831	
92.884667	0.682907	0.136148	
92.885333	0.890621	0.086019	
92.886000	0.246134	0.0212532	
92.886667	-0.0438175	-0.0388778	
92.887333	0.027931	-0.089739	
92.888000	0.202225	-0.138008	
92.888667	-0.196645	-0.186156	
92.889333	-0.265223	-0.220612	
92.890000	-0.659672	-0.243451	
92.890667	-1.05501	-0.243939	
92.891333	-0.863666	-0.216709	
92.892000	-0.561944	-0.175087	
92.892667	-0.231254	-0.127367	
92.893333	0.0474766	-0.0781824	
92.894000	0.196828	-0.0361944	
92.894667	0.187254	-0.00295776	
92.895333	0.278517	0.0248208	
92.896000	0.00362859	0.0462874	
92.896667	0.179295	0.0668088	
92.897333	0.132093	0.08175	
92.898000	-0.309132	0.093703	
92.898667	-0.106235	0.112151	
92.899333	-0.12322	0.129196	
92.900000	-0.132703	0.145814	
92.900667	-0.276383	0.163714	
92.901333	0.0337246	0.182375	
92.902000	0.443115	0.192163	
92.902667	0.094008	0.188778	
92.903333	0.263637	0.182314	
92.904000	0.999235	0.165086	
92.904667	0.841406	0.120841	
92.905333	0.364353	0.0646133	
92.906000	0.0788228	0.00658635	
92.906667	-0.184174	-0.043909	
92.907333	-0.204665	-0.0837625	
92.908000	-0.163866	-0.116847	
92.908667	0.100472	-0.143619	
92.909333	0.0955326	-0.171916	
92.910000	0.00216496	-0.197194	
92.910667	-0.230675	-0.21738	
92.911333	-0.699312	-0.224302	
92.912000	-0.5735	-0.211465	
92.912667	-0.4583	-0.187132	
92.913333	-0.467631	-0.152279	
92.914000	0.0429333	-0.111541	
92.914667	-0.00164659	-0.075987	
92.915333	-0.612805	-0.0396096	
92.916000	0.118615	0.00887328	
92.916667	0.316755	0.0469887	
92.917333	-0.238328	0.0765663	
92.918000	-0.0234486	0.11026	
92.918667	-0.0881534	0.140844	
92.919333	0.419301	0.166671	
92.920000	0.166397	0.178746	
92.920667	0.432351	0.184326	
92.921333	0.188717	0.177313	
92.922000	0.245738	0.166946	
92.922667	0.35673	0.148742	
92.923333	0.290379	0.123799	
92.924000	0.292971	0.0908673	
92.924667	-0.325323	0.0569902	
92.925333	-0.0404329	0.0344259	
92.926000	-0.029852	0.0111297	
92.926667	0.357462	-0.0113737	
92.927333	0.596034	-0.0436346	
92.928000	0.483182	-0.0872996	
92.928667	0.0336026	-0.133282	
92.929333	-0.0547338	-0.170483	
92.930000	-0.658818	-0.200548	
92.930667	-0.28053	-0.209605	
92.931333	0.0265893	-0.212684	
92.932000	-0.214605	-0.213904	
92.932667	-0.156182	-0.207135	
92.933333	-0.516236	-0.194419	
92.934000	-0.694281	-0.165086	
92.934667	-0.772311	-0.11953	
92.935333	-0.335111	-0.0621434	
92.936000	-0.0429942	-0.00506173	
92.936667	-0.1796	0.048056	
92.937333	-0.370391	0.10154	
92.938000	0.240005	0.155907	
92.938667	0.292269	0.196554	
92.939333	0.497209	0.224302	
92.940000	0.881199	0.234181	
92.940667	0.0950752	0.224241	
92.941333	0.641651	0.212898	
92.942000	0.311022	0.184174	
92.942667	-0.399023	0.154383	
92.943333	0.113188	0.134624	
92.944000	0.255374	0.109773	
92.944667	0.156975	0.0771762	
92.945333	-0.0032017	0.0446713	
92.946000	0.133404	0.013996	
92.946667	0.0879705	-0.0191492	
92.947333	0.188931	-0.0500075	
92.948000	0.62116	-0.0854396	
92.948667	0.28736	-0.131849	
92.949333	-0.364506	-0.174081	
92.950000	-0.309955	-0.199634	
92.950667	-0.501935	-0.214239	
92.951333	-0.416068	-0.213355	
92.952000	-0.0872996	-0.203323	
92.952667	-0.40814	-0.190455	
92.953333	-0.51962	-0.166275	
92.954000	-0.669734	-0.128525	
92.954667	-0.321755	-0.0796766	
92.955333	-0.442993	-0.0286628	
92.956000	-0.431863	0.0297606	
92.956667	0.177527	0.0887328	
92.957333	0.281749	0.135813	
92.958000	0.266717	0.171459	
92.958667	0.583136	0.194633	
92.959333	0.223753	0.202225	
92.960000	0.394175	0.205427	
92.960667	0.380514	0.195182	
92.961333	0.438297	0.17713	
92.962000	0.365664	0.148925	
92.962667	0.065894	0.114651	
92.963333	-0.0554961	0.0820855	
92.964000	-0.0966608	0.0533616	
92.964667	-0.0275651	0.027809	
92.965333	-0.0258575	0.00405548	
92.966000	0.417532	-0.0209178	
92.966667	0.117365	-0.0545508	
92.967333	0.104558	-0.0848603	
92.968000	0.106906	-0.115109	
92.968667	-0.0968133	-0.142765	
92.969333	-0.357035	-0.162799	
92.970000	-0.282451	-0.16966	
92.970667	0.0561669	-0.170361	
92.971333	-0.0633936	-0.171093	
92.972000	-0.299588	-0.167739	
92.972667	-0.347064	-0.155511	
92.973333	-0.433632	-0.130995	
92.974000	0.196157	-0.0999235	
92.974667	0.0776336	-0.0785788	
92.975333	-0.328433	-0.0551912	
92.976000	0.0522029	-0.0255831	
92.976667	-0.0769932	6.09847e-05	
92.977333	-0.218234	0.0270162	
92.978000	-0.369842	0.0578745	
92.978667	-0.403231	0.0938555	
92.979333	-0.743892	0.137216	
92.980000	0.094069	0.189906	
92.980667	0.524286	0.226833	
92.981333	0.252355	0.246531	
92.982000	0.994722	0.253422	
92.982667	0.449	0.23409	
92.983333	0.462569	0.207684	
92.984000	0.709191	0.170025	
92.984667	0.296965	0.118158	
92.985333	0.646438	0.0647353	
92.986000	0.199695	-0.000487878	
92.986667	-0.29169	-0.0600395	
92.987333	-0.213934	-0.105626	
92.988000	-0.181704	-0.142887	
92.988667	-0.435309	-0.170483	
92.989333	-0.329958	-0.184753	
92.990000	-0.442993	-0.191248	
92.990667	-0.679888	-0.18393	
92.991333	0.173105	-0.161396	
92.992000	0.0805303	-0.14862	
92.992667	-0.204756	-0.134563	
92.993333	0.0523859	-0.114865	
92.994000	-0.150937	-0.0967218	
92.994667	-0.392894	-0.0729682	
92.995333	0.0427198	-0.0409512	
92.996000	-0.0684859	-0.0150937	
92.996667	-0.788472	0.0149413	
92.997333	-0.394724	0.0609237	
92.998000	-0.186003	0.110504	
92.998667	0.26876	0.155206	
92.999333	0.192346	0.185089	
93.000000	0.399785	0.207043	
93.000667	0.495196	0.215307	
93.001333	0.394358	0.210123	
93.002000	0.513735	0.193017	
93.002667	0.465466	0.165574	
93.003333	0.886017	0.12636	
93.004000	0.260771	0.0712912	
93.004667	0.0105199	0.0178075	
93.005333	0.0206433	-0.0303704	
93.006000	-0.495867	-0.0722669	
93.006667	-0.537977	-0.0987648	
93.007333	-0.28056	-0.109224	
93.008000	0.524652	-0.118615	
93.008667	0.080073	-0.140448	
93.009333	0.0495806	-0.157524	
93.010000	-0.0509527	-0.171977	
93.010667	-0.248421	-0.179813	
93.011333	0.0243329	-0.180515	
93.012000	-0.251318	-0.179204	
93.012667	-0.323585	-0.167647	
93.013333	-0.308217	-0.147004	
93.014000	-0.125293	-0.121177	
93.014667	-0.348772	-0.091904	
93.015333	-0.2397	-0.0568988	
93.016000	-0.222594	-0.0184479	
93.016667	-0.472998	0.0219545	
93.017333	-0.699678	0.0722974	
93.018000	-0.0129897	0.132642	
93.018667	0.283792	0.18021	
93.019333	0.47126	0.215093	
93.020000	0.581581	0.232565	
93.020667	0.357432	0.233511	
93.021333	0.635126	0.224149	
93.022000	0.515748	0.201707	
93.022667	0.654366	0.165878	
93.023333	0.202744	0.118585	
93.024000	-0.255374	0.0734866	
93.024667	-0.462203	0.0389692	
93.025333	-0.482725	0.0193931	
93.026000	-0.0828478	0.00713521	
93.026667	0.0908063	-0.00576306	
93.027333	0.0819025	-0.0225644	
93.028000	0.146485	-0.039762	
93.028667	0.738037	-0.059948	
93.029333	0.730597	-0.0983379	
93.030000	0.112242	-0.144564	
93.030667	-0.0319865	-0.183747	
93.031333	-0.227412	-0.214941	
93.032000	-0.339197	-0.233572	
93.032667	-0.551729	-0.238725	
93.033333	-0.656562	-0.22726	
93.034000	-0.673546	-0.20064	
93.034667	-0.827441	-0.15795	
93.035333	-0.985666	-0.0981244	
93.036000	-0.556394	-0.022107	
93.036667	-0.0554351	0.0557705	
93.037333	-0.353803	0.125354	
93.038000	0.174752	0.194328	
93.038667	0.509405	0.247263	
93.039333	0.794509	0.282329	
93.040000	0.928523	0.291781	
93.040667	0.76234	0.277968	
93.041333	1.07885	0.247293	
93.042000	0.417928	0.193596	
93.042667	-0.0788838	0.139716	
93.043333	0.0544594	0.0929407	
93.044000	0.0424759	0.0456471	
93.044667	-0.545813	0.00329318	
93.045333	-0.722364	-0.0205823	
93.046000	-0.373653	-0.0289982	
93.046667	-0.188382	-0.0323829	
93.047333	0.329562	-0.0355846	
93.048000	0.855463	-0.0514711	
93.048667	0.512699	-0.0851652	
93.049333	0.373196	-0.123677	
93.050000	0.0448543	-0.162677	
93.050667	-0.157097	-0.193261	
93.051333	0.107455	-0.215307	
93.052000	-0.350845	-0.235523	
93.052667	-0.722395	-0.238938	
93.053333	-0.467235	-0.222899	
93.054000	-0.685956	-0.194877	
93.054667	-0.639486	-0.152462	
93.055333	-0.659916	-0.0983074	
93.056000	-0.226711	-0.0334196	
93.056667	0.169019	0.0253696	
93.057333	-0.0346088	0.0764444	
93.058000	0.605822	0.121268	
93.058667	0.359353	0.146821	
93.059333	0.40256	0.163714	
93.060000	-0.00606798	0.169263	
93.060667	-0.307546	0.176978	
93.061333	-0.204909	0.190699	
93.062000	-0.118554	0.204787	
93.062667	0.458544	0.214483	
93.063333	0.393595	0.207043	
93.064000	0.710625	0.188687	
93.064667	0.893945	0.152157	
93.065333	0.713857	0.0967523	
93.066000	0.50288	0.0322609	
93.066667	-0.0185394	-0.0360725	
93.067333	-0.375239	-0.0926053	
93.068000	-0.0653451	-0.135783	
93.068667	-0.383442	-0.17402	
93.069333	-0.597406	-0.194968	
