\\10.23.0.9\Work - Dsystems\ПРОЕКТЫ\Испытания Дагестанский ППУ\Испытания на вибростоле\2023-07-28\SR11\10.EDT
28/07/23,09:58:56
VIN: 000218BF	FSmp: 1500.0
T[sec]	X[м/с2]	Y[м/с2]	
62.504000	-0.751484	-0.0940994	
62.504667	-0.674583	-0.0868423	
62.505333	-0.832076	-0.0753466	
62.506000	-0.599419	-0.0584539	
62.506667	-0.180637	-0.0394266	
62.507333	0.128739	-0.0216496	
62.508000	0.00908673	-0.00734866	
62.508667	-0.47126	0.00728768	
62.509333	0.211007	0.0247598	
62.510000	0.00777555	0.0386948	
62.510667	0.0268638	0.0502209	
62.511333	0.297514	0.0621739	
62.512000	0.306906	0.0710472	
62.512667	0.526237	0.0763224	
62.513333	0.86827	0.0749807	
62.514000	0.147461	0.0688823	
62.514667	0.201128	0.0643084	
62.515333	0.320566	0.0592162	
62.516000	0.209757	0.0511662	
62.516667	0.13374	0.0402804	
62.517333	0.322335	0.0311022	
62.518000	0.491263	0.0186918	
62.518667	0.347522	0.00457386	
62.519333	0.264582	-0.0121055	
62.520000	-0.256319	-0.027931	
62.520667	-0.0681504	-0.0384204	
62.521333	0.0370177	-0.0501599	
62.522000	-0.147065	-0.061747	
62.522667	0.221771	-0.0704069	
62.523333	0.111785	-0.0816891	
62.524000	-0.60692	-0.0912637	
62.524667	-0.690713	-0.094069	
62.525333	-0.223783	-0.0923614	
62.526000	-0.90358	-0.087818	
62.526667	-0.969535	-0.0756211	
62.527333	-0.968377	-0.0573561	
62.528000	-0.357279	-0.0347918	
62.528667	-0.599053	-0.0125324	
62.529333	-0.386582	0.0132032	
62.530000	0.118219	0.038085	
62.530667	0.0955021	0.0591552	
62.531333	0.775543	0.0776641	
62.532000	0.580178	0.0872387	
62.532667	0.46324	0.0929102	
62.533333	0.386155	0.095868	
62.534000	1.02811	0.0951667	
62.534667	0.897787	0.0855616	
62.535333	0.0942519	0.0719925	
62.536000	0.199329	0.0609542	
62.536667	0.025888	0.0487268	
62.537333	0.401859	0.0373836	
62.538000	0.668545	0.0226253	
62.538667	0.48059	0.00311022	
62.539333	0.417471	-0.0186918	
62.540000	-0.484524	-0.0393656	
62.540667	-0.394083	-0.0522334	
62.541333	-0.149718	-0.0631802	
62.542000	-0.440096	-0.0726633	
62.542667	-0.160542	-0.0787618	
62.543333	-0.318889	-0.0831832	
62.544000	-0.843297	-0.0835491	
62.544667	-0.261015	-0.0776031	
62.545333	-0.142186	-0.0720535	
62.546000	-0.616403	-0.0637595	
62.546667	-0.182985	-0.0529043	
62.547333	-0.543435	-0.0422014	
62.548000	-0.393382	-0.0272602	
62.548667	0.0485134	-0.0110687	
62.549333	-0.181765	0.00265284	
62.550000	0.000426893	0.0171672	
62.550667	0.0271077	0.0307973	
62.551333	0.278395	0.0417745	
62.552000	-0.0394876	0.0512272	
62.552667	-0.447384	0.0617775	
62.553333	0.282359	0.073944	
62.554000	0.22543	0.0828173	
62.554667	0.270772	0.0888548	
62.555333	0.693457	0.0906233	
62.556000	0.78527	0.0877265	
62.556667	1.09099	0.0783044	
62.557333	1.14173	0.0605273	
62.558000	0.423966	0.0366213	
62.558667	-0.0988258	0.013996	
62.559333	-0.328159	-0.00625094	
62.560000	-0.504679	-0.0194541	
62.560667	0.317791	-0.0293337	
62.561333	0.103735	-0.0435126	
62.562000	-0.329135	-0.0555571	
62.562667	-0.345875	-0.0641864	
62.563333	-0.457233	-0.0687908	
62.564000	-0.0586063	-0.0706203	
62.564667	-0.424271	-0.07184	
62.565333	-0.559779	-0.0707118	
62.566000	-0.459947	-0.0643389	
62.566667	-0.177953	-0.0548558	
62.567333	-0.660892	-0.0461654	
62.568000	-0.982342	-0.0318645	
62.568667	0.01796	-0.0122274	
62.569333	-0.0737	0.0051837	
62.570000	-0.387649	0.0209178	
62.570667	0.00271382	0.0385424	
62.571333	0.168714	0.0549472	
62.572000	0.623721	0.0669612	
62.572667	0.466747	0.0747978	
62.573333	0.297362	0.0772981	
62.574000	0.341149	0.0772677	
62.574667	0.680773	0.075804	
62.575333	0.325963	0.0690957	
62.576000	0.238603	0.0627228	
62.576667	0.238572	0.0543679	
62.577333	0.459428	0.0447628	
62.578000	0.726328	0.0307363	
62.578667	-0.162036	0.0135386	
62.579333	-0.0162219	-6.09847e-05	
62.580000	0.381246	-0.0138435	
62.580667	0.219271	-0.0288763	
62.581333	0.0749197	-0.0449458	
62.582000	-0.228876	-0.0597345	
62.582667	-0.371854	-0.0712302	
62.583333	-0.314956	-0.0774506	
62.584000	-0.51529	-0.0825733	
62.584667	-0.612043	-0.081872	
62.585333	-0.745874	-0.0763834	
62.586000	-0.568957	-0.0674186	
62.586667	-0.762401	-0.053758	
62.587333	-0.3889	-0.0359505	
62.588000	-0.396279	-0.0172892	
62.588667	-0.105534	0.0016161	
62.589333	0.0354016	0.020003	
62.590000	0.0525079	0.0369567	
62.590667	0.190699	0.0505259	
62.591333	0.366762	0.0624789	
62.592000	0.721175	0.0694921	
62.592667	-0.100838	0.0716266	
62.593333	0.0746148	0.0764444	
62.594000	0.414269	0.0793411	
62.594667	0.561578	0.0774811	
62.595333	0.313279	0.0719315	
62.596000	0.245189	0.0649487	
62.596667	0.890377	0.0559535	
62.597333	0.534501	0.0408903	
62.598000	0.353894	0.0232352	
62.598667	0.188107	0.00362859	
62.599333	-0.232687	-0.0127763	
62.600000	-0.233754	-0.0259185	
62.600667	0.0887023	-0.0365603	
62.601333	0.149077	-0.0486658	
62.602000	0.181735	-0.0615641	
62.602667	-0.0445798	-0.0738525	
62.603333	-0.298581	-0.0851652	
62.604000	-0.313797	-0.0914161	
62.604667	-0.373989	-0.0955631	
62.605333	-0.544502	-0.095868	
62.606000	-0.664215	-0.0928188	
62.606667	-0.8404	-0.0838235	
62.607333	-1.49108	-0.0675406	
62.608000	-0.886047	-0.0404634	
62.608667	-0.303399	-0.0117396	
62.609333	-0.116603	0.0141485	
62.610000	0.025949	0.0391827	
62.610667	0.515138	0.0601614	
62.611333	0.729225	0.0754991	
62.612000	0.857171	0.084037	
62.612667	0.4075	0.0857445	
62.613333	0.654854	0.0861714	
62.614000	0.618599	0.0811707	
62.614667	0.507606	0.0726938	
62.615333	0.666807	0.0599785	
62.616000	0.0814756	0.0461654	
62.616667	0.0686383	0.0329013	
62.617333	0.131849	0.0204909	
62.618000	0.0813841	0.00768408	
62.618667	-0.161945	-0.00445189	
62.619333	-0.386338	-0.014057	
62.620000	-0.345174	-0.0204909	
62.620667	0.0763224	-0.0232352	
62.621333	-0.0928188	-0.0289982	
62.622000	0.172221	-0.0325658	
62.622667	0.224271	-0.0392742	
62.623333	0.459581	-0.0478425	
62.624000	0.350723	-0.0572037	
62.624667	-0.510412	-0.0681504	
62.625333	-0.169477	-0.0726328	
62.626000	-0.29416	-0.0769627	
62.626667	-0.675162	-0.0770237	
62.627333	-0.992496	-0.0707423	
62.628000	-0.907148	-0.057966	
62.628667	-1.04064	-0.0385119	
62.629333	-0.806005	-0.0144839	
62.630000	-0.379417	0.0142399	
62.630667	-0.20378	0.0418355	
62.631333	0.107852	0.0669307	
62.632000	0.85897	0.0883059	
62.632667	1.15673	0.09971	
62.633333	1.01573	0.100411	
62.634000	0.980452	0.0946788	
62.634667	0.82241	0.0842199	
62.635333	0.736513	0.0678455	
62.636000	0.0599175	0.0494586	
62.636667	0.213233	0.0326878	
62.637333	0.227504	0.0171977	
62.638000	-0.231986	0.000365908	
62.638667	-0.423722	-0.0127763	
62.639333	-0.236529	-0.0215276	
62.640000	-0.306753	-0.0283579	
62.640667	-0.346637	-0.031956	
62.641333	0.0192407	-0.0345783	
62.642000	-0.00128068	-0.0373227	
62.642667	0.310992	-0.0402194	
62.643333	-0.00768408	-0.0455556	
62.644000	-0.145479	-0.0498855	
62.644667	-0.194846	-0.0526298	
62.645333	0.0824209	-0.0551302	
62.646000	-0.259216	-0.0577221	
62.646667	-0.575482	-0.0553132	
62.647333	-0.629454	-0.0493671	
62.648000	-0.635369	-0.038146	
62.648667	-0.587954	-0.0231437	
62.649333	-0.549107	-0.00585453	
62.650000	-0.119957	0.0149718	
62.650667	0.0590027	0.0316206	
62.651333	0.175849	0.0467143	
62.652000	0.0491537	0.0602834	
62.652667	0.406433	0.0713826	
62.653333	0.59268	0.0774201	
62.654000	0.94816	0.077786	
62.654667	0.661014	0.0708643	
62.655333	0.679949	0.0613506	
62.656000	0.860678	0.0469278	
62.656667	0.409147	0.027931	
62.657333	-0.0942824	0.00978805	
62.658000	-0.592833	-0.00503124	
62.658667	-0.18146	-0.0145449	
62.659333	0.0899525	-0.0229912	
62.660000	-0.049977	-0.0309498	
62.660667	0.104924	-0.038146	
62.661333	0.144717	-0.0475681	
62.662000	-0.125446	-0.0569597	
62.662667	-0.118005	-0.0636071	
62.663333	-0.324286	-0.0701324	
62.664000	-0.620642	-0.0720535	
62.664667	-0.293581	-0.067754	
62.665333	-0.338923	-0.0629972	
62.666000	0.109803	-0.0572647	
62.666667	-0.441316	-0.0522639	
62.667333	-0.370513	-0.0432992	
62.668000	-0.387497	-0.0321694	
62.668667	-0.325902	-0.0190577	
62.669333	-0.0180515	-0.00588503	
62.670000	-0.367707	0.00649487	
62.670667	-0.187559	0.0212532	
62.671333	-0.211465	0.0370482	
62.672000	0.357005	0.0515931	
62.672667	0.286659	0.0607408	
62.673333	0.0841284	0.0674796	
62.674000	0.319225	0.0742794	
62.674667	0.508918	0.077908	
62.675333	0.498825	0.076048	
62.676000	0.356547	0.0722364	
62.676667	0.312211	0.0662294	
62.677333	0.699464	0.0576001	
62.678000	0.791399	0.0431467	
62.678667	0.940171	0.0236621	
62.679333	0.65153	-0.00143314	
62.680000	-0.143009	-0.0268333	
62.680667	-0.011953	-0.0473851	
62.681333	-0.732549	-0.0655281	
62.682000	-0.573135	-0.0743099	
62.682667	-0.549259	-0.0821464	
62.683333	-0.422899	-0.083915	
62.684000	-0.344137	-0.0833356	
62.684667	-0.809359	-0.0809267	
62.685333	-0.159628	-0.0716571	
62.686000	-0.466045	-0.0645523	
62.686667	-0.563133	-0.0525688	
62.687333	-0.262326	-0.0367738	
62.688000	-0.281231	-0.0229303	
62.688667	-0.0557096	-0.00542764	
62.689333	-0.0190272	0.00887328	
62.690000	-0.196066	0.021863	
62.690667	0.00436041	0.0362859	
62.691333	-0.255435	0.0495196	
62.692000	0.106662	0.0646133	
62.692667	0.22174	0.0753771	
62.693333	0.186705	0.0846773	
62.694000	0.310168	0.0921479	
62.694667	0.487481	0.0955326	
62.695333	0.202561	0.0957155	
62.696000	0.576245	0.0941299	
62.696667	0.489616	0.0873911	
62.697333	0.496934	0.0781519	
62.698000	1.00228	0.0654671	
62.698667	0.71529	0.0452202	
62.699333	0.24897	0.0212532	
62.700000	0.193322	-0.000609847	
62.700667	0.0123799	-0.0206128	
62.701333	-0.00182954	-0.0406768	
62.702000	0.0413476	-0.0591857	
62.702667	-0.584417	-0.0752857	
62.703333	-0.564902	-0.0854396	
62.704000	-0.49236	-0.0905318	
62.704667	-0.874186	-0.0903489	
62.705333	-0.853481	-0.0851652	
62.706000	-0.817592	-0.0734561	
62.706667	-0.654427	-0.0579965	
62.707333	-0.507332	-0.0390607	
62.708000	-0.298307	-0.0178685	
62.708667	-0.0248208	0.00189053	
62.709333	0.298673	0.0187528	
62.710000	0.247385	0.0331757	
62.710667	0.450128	0.0453726	
62.711333	0.418752	0.0495806	
62.712000	0.0842504	0.0536971	
62.712667	0.410336	0.0572647	
62.713333	0.485896	0.0572647	
62.714000	0.401584	0.0531482	
62.714667	0.074066	0.0467753	
62.715333	0.439669	0.042049	
62.716000	0.257539	0.034121	
62.716667	0.106388	0.0241804	
62.717333	0.0859885	0.0149718	
62.718000	0.173441	0.0056106	
62.718667	0.571457	-0.00564109	
62.719333	0.43168	-0.0199115	
62.720000	-0.33688	-0.0357371	
62.720667	0.0186918	-0.045891	
62.721333	0.16783	-0.0574476	
62.722000	-0.105656	-0.067998	
62.722667	-0.184814	-0.0765053	
62.723333	-0.125324	-0.0822074	
62.724000	-0.573196	-0.0876046	
62.724667	-0.763834	-0.0864764	
62.725333	-0.567524	-0.0784569	
62.726000	-0.228388	-0.0688823	
62.726667	-0.213111	-0.0596736	
62.727333	-0.507088	-0.0491537	
62.728000	-0.223844	-0.0339075	
62.728667	-0.337337	-0.0208873	
62.729333	-0.526695	-0.00405548	
62.730000	-0.646682	0.0166793	
62.730667	0.101723	0.0390302	
62.731333	0.330141	0.0566243	
62.732000	0.531909	0.0705593	
62.732667	0.475163	0.0796156	
62.733333	0.724163	0.0830917	
62.734000	0.467387	0.0825733	
62.734667	-0.00442139	0.0788533	
62.735333	0.646987	0.0762004	
62.736000	0.517577	0.0674491	
62.736667	0.510991	0.0556791	
62.737333	0.0157646	0.0436956	
62.738000	0.307058	0.0315596	
62.738667	0.310382	0.0179295	
62.739333	0.114346	0.00335416	
62.740000	0.540874	-0.0127763	
62.740667	0.163409	-0.0314071	
62.741333	-0.222655	-0.047934	
62.742000	-0.79765	-0.0597041	
62.742667	-0.530964	-0.0645218	
62.743333	-0.547003	-0.066016	
62.744000	-0.16969	-0.0640645	
62.744667	-0.211068	-0.0624179	
62.745333	-0.495166	-0.0587893	
62.746000	-0.467235	-0.0515016	
62.746667	-0.330263	-0.0411037	
62.747333	-0.0372007	-0.0292117	
62.748000	-0.250647	-0.0184784	
62.748667	-0.377221	-0.00618995	
62.749333	-0.3939	0.0083854	
62.750000	-0.298795	0.0236011	
62.750667	-0.302179	0.039823	
62.751333	0.170208	0.0568378	
62.752000	0.584142	0.0706203	
62.752667	0.243146	0.0782739	
62.753333	0.288336	0.0833356	
62.754000	0.905196	0.0856836	
62.754667	0.275224	0.079951	
62.755333	0.576123	0.0760175	
62.756000	0.505167	0.0649182	
62.756667	0.325506	0.0520505	
62.757333	0.318401	0.0396706	
62.758000	0.000487878	0.0252782	
62.758667	-0.0255526	0.0131727	
62.759333	-0.240951	0.00121969	
62.760000	0.291507	-0.00655586	
62.760667	0.251166	-0.0184174	
62.761333	-0.0395791	-0.0313157	
62.762000	0.0262234	-0.0431162	
62.762667	-0.171885	-0.053758	
62.763333	-0.108644	-0.0616556	
62.764000	-0.152675	-0.068059	
62.764667	-0.196249	-0.0734866	
62.765333	-0.389723	-0.0769932	
62.766000	-0.137155	-0.0768713	
62.766667	-0.589783	-0.0756821	
62.767333	-0.827197	-0.0679065	
62.768000	-0.544716	-0.0549168	
62.768667	-0.512546	-0.0390912	
62.769333	-0.671046	-0.0218325	
62.770000	-0.796918	-0.000304924	
62.770667	0.0243329	0.024028	
62.771333	0.139686	0.0461654	
62.772000	0.322731	0.0641559	
62.772667	0.399785	0.0769627	
62.773333	1.14313	0.0862324	
62.774000	0.837564	0.0848298	
62.774667	0.900684	0.0784264	
62.775333	0.539684	0.0664734	
62.776000	0.0945263	0.0535751	
62.776667	0.487786	0.042049	
62.777333	0.244671	0.0270467	
62.778000	0.177801	0.0105199	
62.778667	0.250617	-0.00487878	
62.779333	-0.166946	-0.0196981	
62.780000	0.256044	-0.0321694	
62.780667	0.342277	-0.0479035	
62.781333	-0.249336	-0.0640035	
62.782000	-0.165909	-0.0750112	
62.782667	-0.527	-0.0842504	
62.783333	-0.722456	-0.0885803	
62.784000	-0.524194	-0.0868118	
62.784667	-0.562157	-0.0815366	
62.785333	-0.499252	-0.0727548	
62.786000	-0.730201	-0.0606798	
62.786667	-0.44034	-0.0446713	
62.787333	-0.394693	-0.027809	
62.788000	0.123525	-0.00923919	
62.788667	0.195852	0.006007	
62.789333	0.023784	0.0192407	
62.790000	0.526451	0.0306753	
62.790667	0.381825	0.0364994	
62.791333	0.159384	0.0400975	
62.792000	0.0643999	0.0429028	
62.792667	-0.0438175	0.0467448	
62.793333	0.0399145	0.0509832	
62.794000	0.368073	0.054002	
62.794667	0.13624	0.0521115	
62.795333	0.430156	0.0515321	
62.796000	0.177313	0.0458605	
62.796667	0.342795	0.0395791	
62.797333	0.484219	0.0311022	
62.798000	-0.0598565	0.0216801	
62.798667	0.730536	0.0116481	
62.799333	0.573958	-0.00484829	
62.800000	0.38646	-0.0225034	
62.800667	0.221344	-0.0420185	
62.801333	-0.918308	-0.0593686	
62.802000	-0.424881	-0.0660465	
62.802667	-0.499069	-0.0696751	
62.803333	-0.610366	-0.0694006	
62.804000	-0.23906	-0.0652232	
62.804667	-0.474614	-0.0612287	
62.805333	-0.247507	-0.0533007	
62.806000	-0.241804	-0.0452507	
62.806667	-0.631466	-0.036103	
62.807333	-0.441987	-0.0208263	
62.808000	-0.391095	-0.00353711	
62.808667	-0.200762	0.014118	
62.809333	0.270925	0.0304314	
62.810000	0.294251	0.0420185	
62.810667	0.245128	0.0515626	
62.811333	0.000152462	0.0592162	
62.812000	-0.143009	0.0661684	
62.812667	0.177923	0.0751637	
62.813333	0.315657	0.0821464	
62.814000	0.111755	0.084037	
62.814667	0.137856	0.08608	
62.815333	0.439974	0.0855921	
62.816000	0.438816	0.0811707	
62.816667	0.242201	0.0747368	
62.817333	0.524926	0.0664429	
62.818000	0.684828	0.0546728	
62.818667	0.960906	0.0371092	
62.819333	0.592772	0.0145144	
62.820000	0.15975	-0.00981854	
62.820667	0.0251257	-0.0323219	
62.821333	-0.20933	-0.0523859	
62.822000	0.0869032	-0.0701324	
62.822667	-0.33816	-0.0876656	
62.823333	-0.428967	-0.0986733	
62.824000	-0.819269	-0.106083	
62.824667	-1.06153	-0.106388	
62.825333	-1.30827	-0.0983989	
62.826000	-1.26302	-0.0807438	
62.826667	-1.00045	-0.0553132	
62.827333	-0.517516	-0.0253696	
62.828000	0.154749	0.00323219	
62.828667	0.265954	0.0266503	
62.829333	0.634089	0.0446103	
62.830000	0.358072	0.0552217	
62.830667	0.865434	0.0655891	
62.831333	0.841803	0.0664124	
62.832000	0.35423	0.0632107	
62.832667	0.279889	0.0582404	
62.833333	0.0401584	0.0529043	
62.834000	-0.306875	0.0491232	
62.834667	-0.407896	0.0475376	
62.835333	-0.108705	0.0509832	
62.836000	0.0344259	0.0530567	
62.836667	0.150876	0.0532397	
62.837333	0.490378	0.051776	
62.838000	0.958802	0.0448848	
62.838667	0.67501	0.030096	
62.839333	0.382008	0.0139045	
62.840000	0.255922	-0.00274431	
62.840667	0.361609	-0.022107	
62.841333	0.134715	-0.0407378	
62.842000	-0.093886	-0.0586063	
62.842667	-0.326238	-0.0732122	
62.843333	-0.387588	-0.0835186	
62.844000	-0.534989	-0.0901659	
62.844667	-0.93142	-0.0923919	
62.845333	-1.03479	-0.0866593	
62.846000	-0.824788	-0.073944	
62.846667	-0.39262	-0.0565328	
62.847333	-0.0721449	-0.0394571	
62.848000	0.0312852	-0.0243024	
62.848667	0.0895866	-0.0113432	
62.849333	0.26443	-0.000609847	
62.850000	0.514223	0.00945263	
62.850667	0.0927578	0.0137521	
62.851333	-0.254794	0.0184784	
62.852000	-0.409269	0.0256136	
62.852667	-0.293885	0.0360725	
62.853333	-0.291477	0.0487878	
62.854000	0.137277	0.0621434	
62.854667	0.410153	0.0712912	
62.855333	0.697848	0.0757125	
62.856000	0.794235	0.0734561	
62.856667	0.5846	0.0653147	
62.857333	1.09111	0.0531482	
62.858000	0.945355	0.0344869	
62.858667	0.36417	0.0112822	
62.859333	-0.0209483	-0.0107028	
62.860000	0.0315596	-0.029852	
62.860667	0.180149	-0.0476901	
62.861333	-0.0880924	-0.0669307	
62.862000	-0.501569	-0.081933	
62.862667	-0.566701	-0.0917515	
62.863333	-0.583258	-0.0961424	
62.864000	-0.698092	-0.0953191	
62.864667	-0.716967	-0.0901354	
62.865333	-0.534226	-0.0795241	
62.866000	-0.519651	-0.0686993	
62.866667	-0.893304	-0.0521724	
62.867333	-0.154657	-0.0321694	
62.868000	0.391339	-0.0144229	
62.868667	0.241743	-0.000426893	
62.869333	0.37222	0.009971	
62.870000	-0.18951	0.018021	
62.870667	0.0183564	0.0264674	
62.871333	-0.196401	0.0358285	
62.872000	-0.0563194	0.0463179	
62.872667	-0.101357	0.0565633	
62.873333	0.077969	0.0665953	
62.874000	0.237505	0.0735476	
62.874667	0.354474	0.0792802	
62.875333	0.486048	0.0815366	
62.876000	0.760114	0.077908	
62.876667	0.868575	0.0691262	
62.877333	0.787679	0.0554656	
62.878000	0.887114	0.0354321	
62.878667	0.517852	0.011953	
62.879333	0.388442	-0.0129593	
62.880000	-0.286079	-0.0371092	
62.880667	-0.779995	-0.0551302	
62.881333	-0.62052	-0.0649792	
62.882000	-0.436498	-0.069858	
62.882667	-0.278395	-0.0736086	
62.883333	-0.476108	-0.073822	
62.884000	-0.353163	-0.0728768	
62.884667	-0.545935	-0.0684859	
62.885333	-0.39079	-0.0591247	
62.886000	-0.135356	-0.0493976	
62.886667	-0.409452	-0.0396706	
62.887333	-0.144747	-0.0264064	
62.888000	-0.137277	-0.0140875	
62.888667	-0.19567	-0.00323219	
62.889333	-0.111541	0.0102149	
62.890000	-0.327671	0.0230827	
62.890667	-0.343497	0.0386643	
62.891333	0.232718	0.0545813	
62.892000	-0.0651317	0.0667173	
62.892667	0.00698275	0.0786703	
62.893333	0.602682	0.0880924	
62.894000	0.628112	0.0921479	
62.894667	0.802803	0.0907758	
62.895333	0.477419	0.0842199	
62.896000	0.780574	0.0744319	
62.896667	-0.0812622	0.0610762	
62.897333	0.00384204	0.0506478	
62.898000	0.325841	0.0389997	
62.898667	0.331086	0.0268638	
62.899333	0.724621	0.0122274	
62.900000	-0.0267723	-0.00795851	
62.900667	-0.212257	-0.0242109	
62.901333	-0.342521	-0.0365603	
62.902000	-0.148284	-0.0463789	
62.902667	-0.200701	-0.0544899	
62.903333	-0.174081	-0.0596126	
62.904000	-0.445859	-0.0643084	
62.904667	-0.375331	-0.0653147	
62.905333	-0.563194	-0.0636071	
62.906000	-0.759412	-0.0575086	
62.906667	-0.741391	-0.0445798	
62.907333	-0.706356	-0.0282664	
62.908000	-0.462356	-0.00902574	
62.908667	0.0175331	0.0131117	
62.909333	0.0232352	0.0306143	
62.910000	0.119652	0.0470802	
62.910667	0.0311937	0.0603444	
62.911333	0.102698	0.0725718	
62.912000	0.361335	0.0843724	
62.912667	0.289312	0.0907148	
62.913333	0.960845	0.093825	
62.914000	0.447232	0.0884584	
62.914667	0.492909	0.0821769	
62.915333	0.623996	0.0722364	
62.916000	0.406585	0.0587893	
62.916667	0.112822	0.0442444	
62.917333	0.0549777	0.0307058	
62.918000	0.338801	0.0166793	
62.918667	-0.248513	0.00256136	
62.919333	0.148589	-0.00844639	
62.920000	0.191462	-0.0224729	
62.920667	0.0266808	-0.0360725	
62.921333	0.260222	-0.047751	
62.922000	0.0129897	-0.0625398	
62.922667	-0.309955	-0.0750112	
62.923333	-0.23098	-0.081872	
62.924000	-0.400456	-0.0892207	
62.924667	-0.381307	-0.0896476	
62.925333	-0.113737	-0.0901354	
62.926000	-0.240341	-0.0895866	
62.926667	-0.203963	-0.0872082	
62.927333	-0.856073	-0.0824819	
62.928000	-0.899006	-0.0675711	
62.928667	-0.539623	-0.0517151	
62.929333	-0.922912	-0.0308888	
62.930000	-0.291141	-0.00585453	
62.930667	-0.0353711	0.0187528	
62.931333	0.388778	0.0403719	
62.932000	0.0285104	0.0566548	
62.932667	0.552583	0.0725413	
62.933333	0.981488	0.0815366	
62.934000	0.939561	0.0820245	
62.934667	0.670558	0.0744014	
62.935333	0.635674	0.0663819	
62.936000	0.901263	0.0530567	
62.936667	0.167098	0.0346698	
62.937333	0.206342	0.0182649	
62.938000	-0.0601309	0.00192102	
62.938667	-0.31587	-0.0116176	
62.939333	-0.0389388	-0.0209787	
62.940000	-0.114285	-0.030157	
62.940667	0.310961	-0.0382374	
62.941333	0.584691	-0.0498245	
62.942000	-0.269339	-0.0651927	
62.942667	0.130965	-0.0756211	
62.943333	-0.373318	-0.0866593	
62.944000	-0.66449	-0.0915076	
62.944667	-0.249885	-0.0907148	
62.945333	-0.820855	-0.0888243	
62.946000	-0.692909	-0.0797985	
62.946667	-0.957918	-0.0673271	
62.947333	-0.958893	-0.0482694	
62.948000	-0.537032	-0.0225034	
62.948667	-0.524713	0.00384204	
62.949333	0.153773	0.0305838	
62.950000	0.142674	0.0522029	
62.950667	0.499252	0.0718095	
62.951333	0.813018	0.0841589	
62.952000	0.844151	0.0890987	
62.952667	0.854914	0.0878485	
62.953333	0.270711	0.0815366	
62.954000	0.417959	0.0763834	
62.954667	0.569872	0.0680895	
62.955333	0.101966	0.056106	
62.956000	-0.228632	0.0456471	
62.956667	-0.00820245	0.0376276	
62.957333	0.0222899	0.0296996	
62.958000	-0.0123494	0.0230827	
62.958667	-0.182497	0.0152462	
62.959333	0.144686	0.0095746	
62.960000	0.550143	0.00182954	
62.960667	0.62302	-0.010093	
62.961333	0.580788	-0.0254001	
62.962000	-0.0810792	-0.0437565	
62.962667	-0.0832747	-0.0581489	
62.963333	-0.316114	-0.0702544	
62.964000	-0.672204	-0.0788533	
62.964667	-0.642352	-0.0810182	
62.965333	-0.551729	-0.0775726	
62.966000	-0.596065	-0.0719315	
62.966667	-0.543587	-0.0626313	
62.967333	-0.671198	-0.0495501	
62.968000	-0.716357	-0.0313157	
62.968667	-0.281719	-0.0110077	
62.969333	-0.771121	0.0104284	
62.970000	-0.139198	0.035859	
62.970667	0.219027	0.0588198	
62.971333	0.370513	0.0762309	
62.972000	0.0945263	0.0911417	
62.972667	0.4837	0.103095	
62.973333	0.998442	0.107669	
62.974000	0.575543	0.106235	
62.974667	0.374812	0.101204	
62.975333	0.330476	0.0955936	
62.976000	0.560023	0.0866288	
62.976667	0.703733	0.0741879	
62.977333	0.394541	0.0573257	
62.978000	0.668637	0.0390912	
62.978667	0.641194	0.0168318	
62.979333	-0.00512272	-0.007989	
62.980000	-0.166244	-0.0287238	
62.980667	-0.039823	-0.0460435	
62.981333	-0.291355	-0.0626618	
62.982000	-0.350083	-0.0765663	
62.982667	-0.26504	-0.0866593	
62.983333	-0.763071	-0.0926968	
62.984000	-0.506783	-0.0920869	
62.984667	-0.247141	-0.0901964	
62.985333	-0.742703	-0.0857445	
62.986000	-0.861287	-0.0762614	
62.986667	-0.611311	-0.060009	
62.987333	-0.199877	-0.0407073	
62.988000	0.0105199	-0.0246073	
62.988667	-0.139137	-0.00945263	
62.989333	-0.0542154	0.00573257	
62.990000	-0.129745	0.0205823	
62.990667	0.0213142	0.036042	
62.991333	-0.170757	0.0496416	
62.992000	0.304924	0.0642169	
62.992667	0.586612	0.0725108	
62.993333	0.280377	0.0769322	
62.994000	0.382161	0.07989	
62.994667	0.602194	0.0785178	
62.995333	0.722273	0.0724499	
62.996000	0.54868	0.0615946	
62.996667	0.528189	0.0481474	
62.997333	0.564109	0.0314376	
62.998000	0.133008	0.0135386	
62.998667	-0.15853	-0.00301874	
62.999333	-0.135478	-0.0166183	
63.000000	-0.0549777	-0.0288153	
63.000667	0.283305	-0.0394266	
63.001333	-0.185119	-0.0515626	
63.002000	-0.331452	-0.0620215	
63.002667	-0.506417	-0.06812	
63.003333	-0.43909	-0.0694921	
63.004000	0.165269	-0.0686993	
63.004667	0.260283	-0.0708643	
63.005333	-0.288641	-0.0748893	
63.006000	-0.464094	-0.0733341	
63.006667	-0.633052	-0.0684859	
63.007333	-0.704801	-0.0589113	
63.008000	-0.226558	-0.0449458	
63.008667	-0.584783	-0.0318645	
63.009333	-0.545204	-0.0146058	
63.010000	-0.402377	0.00603749	
63.010667	-0.118524	0.0266198	
63.011333	-0.107669	0.0457386	
63.012000	0.212684	0.0633022	
63.012667	0.296782	0.0784264	
63.013333	0.615641	0.0903489	
63.014000	0.196371	0.0950752	
63.014667	0.512211	0.0993136	
63.015333	0.879766	0.0989477	
63.016000	0.673576	0.0914161	
