94.00, 0.00, 4095.00, 0.00, 47990.00, 8388607.00
105.00, 0.00, 4095.00, 0.00, 48022.00, 8388607.00
115.00, 0.00, 4095.00, 0.00, 48067.00, 8388607.00
126.00, 0.00, 4095.00, 0.00, 48019.00, 8388607.00
137.00, 0.00, 4095.00, 0.00, 48001.00, 8388607.00
148.00, 0.00, 4095.00, 0.00, 47893.00, 8388607.00
159.00, 0.00, 4095.00, 0.00, 47807.00, 8388607.00
170.00, 0.00, 4095.00, 0.00, 47832.00, 8388607.00
181.00, 0.00, 4095.00, 0.00, 47862.00, 8388607.00
188.00, 0.00, 4095.00, 0.00, 47942.00, 8388607.00
197.00, 0.00, 4095.00, 0.00, 48064.00, 8388607.00
208.00, 0.00, 4095.00, 0.00, 48067.00, 8388607.00
225.00, 0.00, 4095.00, 0.00, 47916.00, 8388607.00
236.00, 0.00, 4095.00, 0.00, 47879.00, 8388607.00
247.00, 0.00, 4095.00, 0.00, 47894.00, 8388607.00
258.00, 0.00, 4095.00, 0.00, 48064.00, 8388607.00
269.00, 0.00, 4095.00, 0.00, 48017.00, 8388607.00
280.00, 0.00, 4095.00, 0.00, 47837.00, 8388607.00
291.00, 0.00, 4095.00, 0.00, 47813.00, 8388607.00
302.00, 0.00, 4095.00, 0.00, 47916.00, 8388607.00
312.00, 0.00, 4095.00, 0.00, 47896.00, 8388607.00
323.00, 0.00, 4095.00, 0.00, 47780.00, 8388607.00
334.00, 0.00, 4095.00, 0.00, 47755.00, 8388607.00
339.00, 0.00, 4095.00, 0.00, 47820.00, 8388607.00
350.00, 0.00, 4095.00, 0.00, 47957.00, 8388607.00
367.00, 0.00, 4095.00, 0.00, 47953.00, 8388607.00
378.00, 0.00, 4095.00, 0.00, 47942.00, 8388607.00
389.00, 0.00, 4095.00, 0.00, 47940.00, 8388607.00
400.00, 0.00, 4095.00, 0.00, 48043.00, 8388607.00
411.00, 0.00, 4095.00, 0.00, 47956.00, 8388607.00
422.00, 0.00, 4095.00, 0.00, 47812.00, 8388607.00
433.00, 0.00, 4095.00, 0.00, 47731.00, 8388607.00
444.00, 0.00, 4095.00, 0.00, 47832.00, 8388607.00
455.00, 0.00, 4095.00, 0.00, 47962.00, 8388607.00
466.00, 0.00, 4095.00, 0.00, 48004.00, 8388607.00
477.00, 0.00, 4095.00, 0.00, 47706.00, 8388607.00
487.00, 0.00, 4095.00, 0.00, 47710.00, 8388607.00
493.00, 0.00, 4095.00, 0.00, 47929.00, 8388607.00
503.00, 0.00, 4095.00, 0.00, 47787.00, 8388607.00
520.00, 0.00, 4095.00, 0.00, 47746.00, 8388607.00
531.00, 0.00, 4095.00, 0.00, 47859.00, 8388607.00
542.00, 0.00, 4095.00, 0.00, 47883.00, 8388607.00
553.00, 0.00, 4095.00, 0.00, 47778.00, 8388607.00
564.00, 0.00, 4095.00, 0.00, 47855.00, 8388607.00
575.00, 0.00, 4095.00, 0.00, 47962.00, 8388607.00
586.00, 0.00, 4095.00, 0.00, 47861.00, 8388607.00
597.00, 0.00, 4095.00, 0.00, 47722.00, 8388607.00
608.00, 0.00, 4095.00, 0.00, 47810.00, 8388607.00
619.00, 0.00, 4095.00, 0.00, 47892.00, 8388607.00
630.00, 0.00, 4095.00, 0.00, 47999.00, 8388607.00
637.00, 0.00, 4095.00, 0.00, 48060.00, 8388607.00
646.00, 0.00, 4095.00, 0.00, 47964.00, 8388607.00
657.00, 0.00, 4095.00, 0.00, 47848.00, 8388607.00
674.00, 0.00, 4095.00, 0.00, 47892.00, 8388607.00
685.00, 0.00, 4095.00, 0.00, 47874.00, 8388607.00
696.00, 0.00, 4095.00, 0.00, 47877.00, 8388607.00
706.00, 0.00, 4095.00, 0.00, 47796.00, 8388607.00
717.00, 0.00, 4095.00, 0.00, 47955.00, 8388607.00
728.00, 0.00, 4095.00, 0.00, 47893.00, 8388607.00
739.00, 0.00, 4095.00, 0.00, 47996.00, 8388607.00
